Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons	VDW Volume	H/C	O/C
G6	C(C(CO)C(C(C)CO)O)(O)=O	YLDOTONGDVHIEF	178.084123548	C7H14O5	7	14	5	-1.3745	-0.176	5	4	97.99	-2.1579	5	0.0872963100173459	0.7142857142857143	167.73	2.0	0.7142857142857143
G6	C(C(CO)C(C=CCO)O)(O)=O	WMIFOPJOWDQCPA	176.068473484	C7H12O5	7	12	5	-1.3906	-0.058	5	4	97.99	-0.0355	5	0.1598896505134991	0.7142857142857143	166.85	1.7142857142857142	0.7142857142857143
G6	C(C(C)(CO)C(CO)(CO)O)=O	MRPOOYMALCEZMP	178.084123548	C7H14O5	7	14	5	-1.8902	0.242	5	4	97.99	-8.244	5	0.6577919141579659	0.7142857142857143	167.46	2.0	0.7142857142857143
G6	C(C(C(C)O)C(C)(C)O)(O)=O	BSHQAAZBSLTVSP	162.089208928	C7H14O4	7	14	4	-0.3806	-0.74	4	3	77.76	-2.4284	4	-0.6816239302515629	0.5714285714285714	157.32	2.0	0.5714285714285714
G6	C(C(C(C)O)C(CC)O)(O)=O	QYLOERJORRXJQS	162.089208928	C7H14O4	7	14	4	-0.3068	-0.901	4	3	77.76	-2.3075	4	-0.6781723846856048	0.5714285714285714	159.76	2.0	0.5714285714285714
G6	C(C(C(O)=O)C(C)(C)O)(O)=O	JRRWGYNIPPTQSQ	162.05282342	C6H10O5	6	10	5	-1.0895	-0.344	5	3	94.83	-5.4327	5	-0.4616490946381383	0.8333333333333334	146.89	1.6666666666666667	0.8333333333333334
G6	C(C(C(O)=O)C(C=C)(C)O)(O)=O	LBSYARQPWDDNNL	174.05282342	C7H10O5	7	10	5	-0.8206	-0.553	5	3	94.83	-8.4608	5	-0.6608289625749165	0.7142857142857143	160.75	1.4285714285714286	0.7142857142857143
G6	C(C(C(O)=O)C(CC)O)(O)=O	GWNIBSQWAZQIEJ	162.05282342	C6H10O5	6	10	5	-1.0157	-0.505	5	3	94.83	-6.2442	5	-0.4581975490721803	0.8333333333333334	150.31	1.6666666666666667	0.8333333333333334
G6	C(C(C(C)O)(C(C)(C)O)O)(O)=O	CJGZGQRVLCMUEG	178.084123548	C7H14O5	7	14	5	-1.2401	-0.29	5	4	97.99	-0.30486	5	-0.1309838575317265	0.7142857142857143	164.81	2.0	0.7142857142857143
G6	C(C(C(C)O)(C(CC)O)O)(O)=O	NKYHWCJDFMYQEW	178.084123548	C7H14O5	7	14	5	-1.1663	-0.451	5	4	97.99	-0.12481	5	-0.1275323119657685	0.7142857142857143	166.89	2.0	0.7142857142857143
G6	C(C(C=O)(C(C)(C)O)O)(O)=O	RQQGHJFCQKEGFC	162.05282342	C6H10O5	6	10	5	-1.8117	-0.127	5	3	94.83	-1.3567	5	0.110033187826227	0.8333333333333334	148.06	1.6666666666666667	0.8333333333333334
G6	C(C(C=O)(C(C=C)(C)O)O)(O)=O	DDNJNOIJFUVBGO	174.05282342	C7H10O5	7	10	5	-1.5428	-0.336	5	3	94.83	-4.8423	5	-0.0891466801105514	0.7142857142857143	157.09	1.4285714285714286	0.7142857142857143
G6	C(C(C=O)(C(CC)O)O)(O)=O	HAYKYWHXTGMYHM	162.05282342	C6H10O5	6	10	5	-1.7379	-0.288	5	3	94.83	-2.5076	5	0.1134847333921851	0.8333333333333334	146.12	1.6666666666666667	0.8333333333333334
G6	C(C(CO)(CO)C(CC=O)O)=O	WHLRKPBNMCPISI	176.068473484	C7H12O5	7	12	5	-2.0287	-0.134	5	3	94.83	-3.9168	5	0.5213472128744098	0.7142857142857143	162.24	1.7142857142857142	0.7142857142857143
G6	C(C(CO)(CO)C(C)(C)O)=O	MKDRVPMSSOFZCH	162.089208928	C7H14O4	7	14	4	-0.9635	-0.265	4	3	77.76	-5.8683	4	-0.0019882423364066	0.5714285714285714	157.3	2.0	0.5714285714285714
G6	C(C(CO)(CO)C(CC)O)=O	VTKUUHGZCPPYKZ	162.089208928	C7H14O4	7	14	4	-0.8897	-0.426	4	3	77.76	-6.3171	4	0.0014633032295513	0.5714285714285714	162.59	2.0	0.5714285714285714
G6	C(CO)(C(CO)(C(C)(C)O)O)=O	IZGJDRMZLHOJQZ	178.084123548	C7H14O5	7	14	5	-1.8484	0.148	5	4	97.99	1.4751	5	0.5486518303834298	0.7142857142857143	171.76	2.0	0.7142857142857143
G6	C(CO)(C(CO)(C(CC)O)O)=O	XXLLBKOBLJZKTC	178.084123548	C7H14O5	7	14	5	-1.7746	-0.013	5	4	97.99	0.16677	5	0.5521033759493877	0.7142857142857143	169.92	2.0	0.7142857142857143
G6	C(C(C(C)(C)O)C(C=O)O)(O)=O	KQXFTVFZVXRUDB	176.068473484	C7H12O5	7	12	5	-1.5196	-0.448	5	3	94.83	-3.051	5	-0.1617400206067043	0.7142857142857143	160.59	1.7142857142857142	0.7142857142857143
G6	C(C(C(CC)O)C(C=O)O)(O)=O	RQGUFWXLIGIMIV	176.068473484	C7H12O5	7	12	5	-1.4458	-0.609	5	3	94.83	-4.3165	5	-0.1582884750407463	0.7142857142857143	164.92	1.7142857142857142	0.7142857142857143
G6	C(C(C(CO)=O)(C(C)(C)O)O)=O	YREAJADXRKZDPN	176.068473484	C7H12O5	7	12	5	-2.0607	-0.067	5	3	94.83	-0.88334	5	0.4087555835339156	0.7142857142857143	165.92	1.7142857142857142	0.7142857142857143
G6	C(C(C(CO)=O)(C(CC)O)O)=O	HULPSDDVMHYWSY	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-2.1542	5	0.4122071290998735	0.7142857142857143	165.42	1.7142857142857142	0.7142857142857143
G6	C(C(C=C)(C(C=O)(CO)O)O)=O	NYEOPWQMQNSJNH	174.05282342	C7H10O5	7	10	5	-2.3322	-0.062	5	3	94.83	-7.1717	5	0.5916756861283502	0.7142857142857143	157.91	1.4285714285714286	0.7142857142857143
G6	C(C(CO)(C(C(C=C)=O)O)O)=O	ITUYZFAXCHXSFC	174.05282342	C7H10O5	7	10	5	-2.1724	-0.167	5	3	94.83	-7.3715	5	0.5916756861283502	0.7142857142857143	162.71	1.4285714285714286	0.7142857142857143
G6	C(C(CO)(C(C)(C)O)O)=O	DHVKNWJVPLYXGU	148.073558864	C6H12O4	6	12	4	-1.4621	-0.145	4	3	77.76	-3.0781	4	0.2709716444202704	0.6666666666666666	142.99	2.0	0.6666666666666666
G6	C(C(CO)(C(C=CC=O)O)O)=O	QLBBMBPWYBBMBG	174.05282342	C7H10O5	7	10	5	-2.3251	-0.056	5	3	94.83	-4.0542	5	0.5916756861283502	0.7142857142857143	160.52	1.4285714285714286	0.7142857142857143
G6	C(C(CO)(C(C=C)(C)O)O)=O	OMKDKMCMUDPLAK	160.073558864	C7H12O4	7	12	4	-1.1932	-0.354	4	3	77.76	-6.4295	4	0.071791776483492	0.5714285714285714	154.63	1.7142857142857142	0.5714285714285714
G6	C(C(CO)(C(C(CO)=C)O)O)=O	XOQXVUVXVHBBQF	176.068473484	C7H12O5	7	12	5	-1.8941	0.138	5	4	97.99	-5.3359	5	0.7315719329778646	0.7142857142857143	165.63	1.7142857142857142	0.7142857142857143
G6	C(C(CO)(C(CC)O)O)=O	WCRFQGDRZWMCRQ	148.073558864	C6H12O4	6	12	4	-1.3883	-0.306	4	3	77.76	-4.0083	4	0.2744231899862284	0.6666666666666666	142.03	2.0	0.6666666666666666
G6	C(C(C)(CO)C(C(CO)O)O)=O	UUQMPVGMVGVGMA	178.084123548	C7H14O5	7	14	5	-1.9115	-0.027	5	4	97.99	-7.4895	5	0.6589785924817119	0.7142857142857143	165.39	2.0	0.7142857142857143
G6	C(C(CO)(C(C(CO)C)O)O)=O	HPTLJXOTFWKPGD	178.084123548	C7H14O5	7	14	5	-2.0967	0.041	5	4	97.99	-4.543	5	0.6589785924817119	0.7142857142857143	166.8	2.0	0.7142857142857143
G6	C(C(CO)(C(C=CCO)O)O)=O	ICELTMOVTRJXLW	176.068473484	C7H12O5	7	12	5	-2.1128	0.159	5	4	97.99	-2.4542	5	0.7315719329778648	0.7142857142857143	168.19	1.7142857142857142	0.7142857142857143
G6	C(C(C(C=C)=O)(C(CO)O)O)=O	PZMGMYYDVNPEGF	174.05282342	C7H10O5	7	10	5	-2.1724	-0.167	5	3	94.83	-7.4236	5	0.5916756861283502	0.7142857142857143	160.36	1.4285714285714286	0.7142857142857143
G6	C(C(C=O)(C)C(CO)O)(O)=O	ZJGDLNGDHMDFRE	162.05282342	C6H10O5	6	10	5	-1.6937	-0.138	5	3	94.83	-3.5121	5	0.219173271600763	0.8333333333333334	144.42	1.6666666666666667	0.8333333333333334
G6	C(C(C(C)=O)(C)C(CO)O)(O)=O	FMIARRDMXWPZIC	176.068473484	C7H12O5	7	12	5	-1.1533	-0.352	5	3	94.83	-1.8482	5	-0.16292669893045	0.7142857142857143	161.12	1.7142857142857142	0.7142857142857143
G6	C1(C(C(CO)O)C(CCO1)O)=O	GECISVIVCAVHTD	176.068473484	C7H12O5	7	12	5	-1.7551	-0.368	5	3	86.99	0.44307	5	0.3908015505121199	0.7142857142857143	155.64	1.7142857142857142	0.7142857142857143
G6	C(C(C)(CO)C(CO)O)=O	XAWGUZNFGNJHQO	148.073558864	C6H12O4	6	12	4	-1.3441	-0.156	4	3	77.76	-7.4382	4	0.3801117281948067	0.6666666666666666	142.17	2.0	0.6666666666666666
G6	C(C(C=O)(CO)C(C(C)O)O)=O	LHXVNLJIOKWSDW	176.068473484	C7H12O5	7	12	5	-2.1238	-0.242	5	3	94.83	-3.5446	5	0.519082345632197	0.7142857142857143	162.19	1.7142857142857142	0.7142857142857143
G6	C(C(C(C)=O)(C(C(C)O)O)O)=O	AHVMCRMAKYGQGX	176.068473484	C7H12O5	7	12	5	-2.082	-0.336	5	3	94.83	-2.1595	5	0.4099422618576609	0.7142857142857143	163.21	1.7142857142857142	0.7142857142857143
G6	C(C(C=O)(C)C(C(C)O)O)(O)=O	QFRWKMROVSIRCX	176.068473484	C7H12O5	7	12	5	-1.3344	-0.516	5	3	94.83	-4.3315	5	-0.1617400206067043	0.7142857142857143	161.09	1.7142857142857142	0.7142857142857143
G6	C(C(C)(CO)C(C(C)O)O)=O	IWOMEGRXCLTRDP	162.089208928	C7H14O4	7	14	4	-0.9848	-0.534	4	3	77.76	-8.3215	4	-0.0008015640126608	0.5714285714285714	156.75	2.0	0.5714285714285714
G6	C(C(CO)(C)C(C(O)=O)O)=O	XJYXOMKIPWYNND	162.05282342	C6H10O5	6	10	5	-1.6937	-0.138	5	3	94.83	-6.0782	5	0.2191732716007632	0.8333333333333334	147.65	1.6666666666666667	0.8333333333333334
G6	C(C(C=O)(CO)C(C)(CO)O)=O	VTCNXIYCFZLBDW	176.068473484	C7H12O5	7	12	5	-2.1025	0.027	5	3	94.83	-5.216	5	0.5178956673084515	0.7142857142857143	162.34	1.7142857142857142	0.7142857142857143
G6	C(C(C=O)(C)C(C)(CO)O)(O)=O	CKRWDUKGXVMLMK	176.068473484	C7H12O5	7	12	5	-1.3131	-0.247	5	3	94.83	-4.9451	5	-0.1629266989304502	0.7142857142857143	162.34	1.7142857142857142	0.7142857142857143
G6	C(C(C)(CO)C(C)(CO)O)=O	PWQVMPMDGJQYGZ	162.089208928	C7H14O4	7	14	4	-0.9635	-0.265	4	3	77.76	-5.3935	4	-0.0019882423364068	0.5714285714285714	157.63	2.0	0.5714285714285714
G6	C(C(CO)(CO)C(C)(C)O)(O)=O	QFVHXOIUIXVHDP	178.084123548	C7H14O5	7	14	5	-1.1008	-0.032	5	4	97.99	-2.5724	5	-0.0230304520809354	0.7142857142857143	167.48	2.0	0.7142857142857143
G6	C(C(CO)(CO)C(CC)O)(O)=O	JGRFTBAYCRSZMU	178.084123548	C7H14O5	7	14	5	-1.027	-0.193	5	4	97.99	-3.4451	5	-0.0195789065149774	0.7142857142857143	170.14	2.0	0.7142857142857143
G6	C1(COC(C1(C(C=C)O)O)O)=O	XRZXUFKSTOBIAL	174.05282342	C7H10O5	7	10	5	-1.3655	-0.247	5	3	86.99	-2.9887	5	0.4645815693320186	0.7142857142857143	155.18	1.4285714285714286	0.7142857142857143
G6	C1(C(C(CO1)O)(C(C=C)O)O)=O	NDDANNOCEGYLCX	174.05282342	C7H10O5	7	10	5	-1.7249	-0.364	5	3	86.99	-5.1767	5	0.4645815693320186	0.7142857142857143	154.29	1.4285714285714286	0.7142857142857143
G6	C1(C(O)OCC1(C(C)(C)O)O)=O	RDLKARUVIPCLHR	176.068473484	C7H12O5	7	12	5	-1.2538	-0.147	5	3	86.99	0.94777	5	0.2816614667375838	0.7142857142857143	159.99	1.7142857142857142	0.7142857142857143
G6	C1(C(O)OCC1(C(CC)O)O)=O	JUKMZULJDWDVSI	176.068473484	C7H12O5	7	12	5	-1.18	-0.308	5	3	86.99	-0.37733	5	0.2851130123035418	0.7142857142857143	159.57	1.7142857142857142	0.7142857142857143
G6	C(C(CO)(C)C(C(O)=O)(C)O)=O	JXZFCXWCNIYQKW	176.068473484	C7H12O5	7	12	5	-1.3131	-0.247	5	3	94.83	-4.4074	5	-0.1629266989304496	0.7142857142857143	160.61	1.7142857142857142	0.7142857142857143
G6	C(C1(CC(CC1(C=O)O)O)O)=O	HSDBCUCGTQASDK	174.05282342	C7H10O5	7	10	5	-2.5283	-0.317	5	3	94.83	-2.6635	5	0.5988245547057215	0.7142857142857143	153.8	1.4285714285714286	0.7142857142857143
G6	C(C1(C(C(C(C1)O)O)O)O)=O	WNJJVRVCOPWVRL	162.05282342	C6H10O5	6	10	5	-2.5394	-0.101	5	4	97.99	-2.9155	5	1.1185559048442364	0.8333333333333334	141.77	1.6666666666666667	0.8333333333333334
G6	C(C1(CC(CC1(CO)O)O)O)=O	UVZMHIOKXLMFEJ	176.068473484	C7H12O5	7	12	5	-2.316	-0.102	5	4	97.99	-5.8852	5	0.7387208015552357	0.7142857142857143	158.76	1.7142857142857142	0.7142857142857143
G6	C(C1(CC(C(C1(C)O)O)O)O)=O	CGAVBTAXQNFDPA	176.068473484	C7H12O5	7	12	5	-2.2414	-0.21	5	4	97.99	-0.84859	5	0.7364559343130234	0.7142857142857143	158.82	1.7142857142857142	0.7142857142857143
G6	C1(C(C)(C(C=O)(CC1O)O)O)=O	ARKJJVHQYFUSNA	174.05282342	C7H10O5	7	10	5	-2.0977	-0.261	5	3	94.83	-0.40747	5	0.5953730091397634	0.7142857142857143	153.71	1.4285714285714286	0.7142857142857143
G6	C1(C(CC(CO)(C1(C)O)O)O)=O	YOSBVSXSWVYKMT	176.068473484	C7H12O5	7	12	5	-1.8854	-0.046	5	4	97.99	-0.29631	5	0.7352692559892778	0.7142857142857143	158.5	1.7142857142857142	0.7142857142857143
G6	C(C1(C(CC(C1CO)O)O)O)=O	POWAJGDDXJNFMY	176.068473484	C7H12O5	7	12	5	-2.3447	-0.153	5	4	97.99	-2.0865	5	0.8455960180875596	0.7142857142857143	159.31	1.7142857142857142	0.7142857142857143
G6	C(C1(C(CC(C1)O)O)O)=O	IUQNHKCWRTZLEX	146.0579088	C6H10O4	6	10	4	-1.6873	-0.5	4	3	77.76	-2.7931	4	0.4610406155920766	0.6666666666666666	133.37	1.6666666666666667	0.6666666666666666
G6	C1(C(C(CC(C1(C)O)O)O)O)=O	KMLDISGBNMCNPC	176.068473484	C7H12O5	7	12	5	-1.7668	-0.315	5	4	97.99	2.8817	5	0.7330043887470654	0.7142857142857143	157.9	1.7142857142857142	0.7142857142857143
G6	C(C1(CC(C)(CC1O)O)O)(O)=O	HMDXXXMCYYQNDP	176.068473484	C7H12O5	7	12	5	-1.5266	-0.376	5	4	97.99	1.7933	5	0.0578984353163342	0.7142857142857143	159.46	1.7142857142857142	0.7142857142857143
G6	C1(C(CC(C1(C=C)O)O)O)=O	RTPDEPSSXGHRIT	158.0579088	C7H10O4	7	10	4	-0.9878	-0.653	4	3	77.76	-3.1957	4	0.25840920208934	0.5714285714285714	146.34	1.4285714285714286	0.5714285714285714
G6	C(C1(C(C(CO)C(C1)O)O)O)=O	YKCWFEVIOXSOTL	176.068473484	C7H12O5	7	12	5	-2.3447	-0.153	5	4	97.99	-3.0948	5	0.8455960180875594	0.7142857142857143	159.69	1.7142857142857142	0.7142857142857143
G6	C1(C(C(CO)C(C1(C)O)O)O)=O	XOXUYFZPHAVYBN	176.068473484	C7H12O5	7	12	5	-1.9141	-0.097	5	4	97.99	2.0921	5	0.8421444725216015	0.7142857142857143	159.69	1.7142857142857142	0.7142857142857143
G6	C1(C(C(C(C1(C)O)O)O)=O)=O	BTWKYUAUZJENJE	160.037173356	C6H8O5	6	8	5	-1.9651	-0.096	5	3	94.83	-1.3529	5	0.9740214341050188	0.8333333333333334	136.94	1.3333333333333333	0.8333333333333334
G6	C(C1(C(C(O)OC(C)C1)O)O)=O	BJULOOAFDSXGIP	176.068473484	C7H12O5	7	12	5	-1.683	-0.472	5	3	86.99	-1.2358	5	0.2828481450613291	0.7142857142857143	157.23	1.7142857142857142	0.7142857142857143
G6	C(C1(C(C(C)(C(C1)O)O)O)O)=O	OXQGQFMZKCLTHI	176.068473484	C7H12O5	7	12	5	-2.2414	-0.21	5	4	97.99	-1.0407	5	0.7364559343130234	0.7142857142857143	159.23	1.7142857142857142	0.7142857142857143
G6	C(CO)(C1(CC=CC1O)O)=O	JKPHDUPVBBGNQX	158.0579088	C7H10O4	7	10	4	-1.4969	-0.378	4	3	77.76	0.83027	4	0.2606740693315527	0.5714285714285714	147.17	1.4285714285714286	0.5714285714285714
G6	C(CO)(C1(C=CCC1O)O)=O	DQLCQMVPULNOID	158.0579088	C7H10O4	7	10	4	-1.4969	-0.378	4	3	77.76	0.82448	4	0.2606740693315527	0.5714285714285714	147.35	1.4285714285714286	0.5714285714285714
G6	C1C(C(C(C=1CO)=O)(C)O)O	BUCQSMOGIUABQZ	158.0579088	C7H10O4	7	10	4	-1.1665	-0.232	4	3	77.76	2.8619	4	0.2572225237655947	0.5714285714285714	148.52	1.4285714285714286	0.5714285714285714
G6	C(C1C=CC(C1(C=O)O)O)(O)=O	MIVCRPOVLZTVTE	172.037173356	C7H8O5	7	8	5	-2.1176	-0.306	5	3	94.83	-1.9334	5	0.2066108292698326	0.7142857142857143	146.49	1.1428571428571428	0.7142857142857143
G6	C(C1(C(C(O)=O)=CCC1O)O)=O	RHOLGAVLIFSTGS	172.037173356	C7H8O5	7	8	5	-1.9467	-0.27	5	3	94.83	-0.45505	5	0.0997356127375091	0.7142857142857143	149.77	1.1428571428571428	0.7142857142857143
G6	C(C1(C(C(CC1O)=O)=C)O)(O)=O	YBMDEUNITAFGAN	172.037173356	C7H8O5	7	8	5	-1.4378	-0.381	5	3	94.83	-1.817	5	0.0962840671715509	0.7142857142857143	149.12	1.1428571428571428	0.7142857142857143
G6	C(C1(C=CC(C1(C)O)=O)O)(O)=O	NLBUVEISGJPFFJ	172.037173356	C7H8O5	7	8	5	-1.6583	-0.199	5	3	94.83	3.859	5	0.0962840671715509	0.7142857142857143	147.89	1.1428571428571428	0.7142857142857143
G6	C(C1(C=C(C)CC1O)O)(O)=O	NDGSHTVKJWISEL	158.0579088	C7H10O4	7	10	4	-0.8077	-0.562	4	3	77.76	2.0553	4	-0.4201482969073489	0.5714285714285714	144.88	1.4285714285714286	0.5714285714285714
G6	C1(C(CO)(C(C=O)(CC1)O)O)=O	AJCUCJSHVDVACN	174.05282342	C7H10O5	7	10	5	-2.1723	-0.153	5	3	94.83	-3.3653	5	0.597637876381976	0.7142857142857143	153.47	1.4285714285714286	0.7142857142857143
G6	C(C1CCC(C1(C=O)O)O)(O)=O	OAPJCESXTXRDPG	174.05282342	C7H10O5	7	10	5	-1.8422	-0.534	5	3	94.83	-4.9733	5	0.0271422722413557	0.7142857142857143	153.41	1.4285714285714286	0.7142857142857143
G6	C(C1C(C(C=O)(CC1)O)O)(O)=O	UQULZVGYBNTNFA	174.05282342	C7H10O5	7	10	5	-1.8422	-0.534	5	3	94.83	-4.6712	5	0.0271422722413555	0.7142857142857143	153.74	1.4285714285714286	0.7142857142857143
G6	C(C1(CCCC1(C=O)O)O)(O)=O	SWCYLLMVXDRJIA	174.05282342	C7H10O5	7	10	5	-1.8135	-0.483	5	3	94.83	-5.6973	5	-0.0797329442909674	0.7142857142857143	153.44	1.4285714285714286	0.7142857142857143
G6	C1(C2(C(CCC1(CO2)O)O)O)=O	VXDQCZIQMGLEQA	174.05282342	C7H10O5	7	10	5	-1.606	-0.371	5	3	86.99	-0.61045	5	0.4739953051516021	0.7142857142857143	149.31	1.4285714285714286	0.7142857142857143
G6	C1(C2(C(CCC(C1O)O2)O)O)=O	PDGNAMIDPUCPFV	174.05282342	C7H10O5	7	10	5	-1.5793	-0.64	5	3	86.99	-0.98994	5	0.4751819834753479	0.7142857142857143	148.8	1.4285714285714286	0.7142857142857143
G6	C(C1(C(CCC1)O)O)(O)=O	LAACVOJTJDBMAL	146.0579088	C6H10O4	6	10	4	-0.9725	-0.666	4	3	77.76	-3.7369	4	-0.2175168834046125	0.6666666666666666	132.66	1.6666666666666667	0.6666666666666666
G6	C(C1CC(C=O)(C(C1)O)O)(O)=O	JFMRINVFQRGVKF	174.05282342	C7H10O5	7	10	5	-1.8422	-0.534	5	3	94.83	-3.731	5	0.0271422722413562	0.7142857142857143	153.74	1.4285714285714286	0.7142857142857143
G6	C(C1(CC=CC1O)O)(O)=O	WXCJCDDVENTBCD	144.042258736	C6H8O4	6	8	4	-1.2479	-0.438	4	3	77.76	-0.57559	4	-0.0380483263761355	0.6666666666666666	126.99	1.3333333333333333	0.6666666666666666
G6	C(C(C(C)(C)O)(CC=O)O)(O)=O	YMCYWERGPMNQCZ	176.068473484	C7H12O5	7	12	5	-1.3573	-0.397	5	3	94.83	-1.8645	5	-0.2686152371390281	0.7142857142857143	164.77	1.7142857142857142	0.7142857142857143
G6	C(C(C(CC=O)O)(CCO)O)=O	GILJUURRHRTSMO	176.068473484	C7H12O5	7	12	5	-2.0729	-0.284	5	3	94.83	-4.8289	5	0.4156586746658313	0.7142857142857143	166.67	1.7142857142857142	0.7142857142857143
G6	C(CC(C(C(CO)=O)(C)O)O)=O	KCGQNPUWPMAKPU	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	1.4737	5	0.4122071290998733	0.7142857142857143	166.94	1.7142857142857142	0.7142857142857143
G6	C(C(CCO)(C(C)(C)O)O)=O	LESZPDDQBRBMQN	162.089208928	C7H14O4	7	14	4	-1.0077	-0.415	4	3	77.76	-5.4596	4	-0.107676780544985	0.5714285714285714	164.14	2.0	0.5714285714285714
G6	C(C(CCO)(C(CC)O)O)=O	GRXZNQTUISSEES	162.089208928	C7H14O4	7	14	4	-0.9339	-0.576	4	3	77.76	-6.3106	4	-0.104225234979027	0.5714285714285714	161.62	2.0	0.5714285714285714
G6	C(C(C(C)(C(C)(C)O)O)=O)(O)=O	KXOODCPXSBDRQR	176.068473484	C7H12O5	7	12	5	-1.2713	-0.341	5	3	94.83	-5.6255	5	-0.2720667827049858	0.7142857142857143	162.74	1.7142857142857142	0.7142857142857143
G6	C(CO)(C(C)(C(C)(C)O)O)=O	UMECGIZCVKFVKZ	162.089208928	C7H14O4	7	14	4	-0.9217	-0.359	4	3	77.76	2.3103	4	-0.111128326110943	0.5714285714285714	162.8	2.0	0.5714285714285714
G6	C(C(CC)(C(C)(C)O)O)(O)=O	VBMVXVCUNMKIKG	162.089208928	C7H14O4	7	14	4	-0.2183	-0.689	4	3	77.76	1.9615	4	-0.7884991467838867	0.5714285714285714	162.19	2.0	0.5714285714285714
G6	C(C(CCO)(C(C)(C)O)O)(O)=O	LOSPRHRETFALRJ	178.084123548	C7H14O5	7	14	5	-1.145	-0.182	5	4	97.99	-1.5592	5	-0.1287189902895138	0.7142857142857143	172.29	2.0	0.7142857142857143
G6	C(C(C(C)(C(CC)O)O)=O)(O)=O	JLNFKKDBGIOARE	176.068473484	C7H12O5	7	12	5	-1.1975	-0.502	5	3	94.83	-5.8272	5	-0.2686152371390278	0.7142857142857143	163.6	1.7142857142857142	0.7142857142857143
G6	C(CO)(C(C)(C(CC)O)O)=O	PSZQNGQSSOHDKZ	162.089208928	C7H14O4	7	14	4	-0.8479	-0.52	4	3	77.76	1.9462	4	-0.107676780544985	0.5714285714285714	161.62	2.0	0.5714285714285714
G6	C(C(CC)(C(CC)O)O)(O)=O	GXXASVNJWDBVAL	162.089208928	C7H14O4	7	14	4	-0.1445	-0.85	4	3	77.76	0.70171	4	-0.7850476012179286	0.5714285714285714	158.46	2.0	0.5714285714285714
G6	C(C(C(C(C)O)(CCO)O)=O)=O	XSCCNBYKEWRSIF	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-3.2409	5	0.4122071290998735	0.7142857142857143	166.45	1.7142857142857142	0.7142857142857143
G6	C(C)(C(C(C)O)(CC(O)=O)O)=O	LMMOHSRHTUBZPL	176.068473484	C7H12O5	7	12	5	-1.1975	-0.502	5	3	94.83	1.4085	5	-0.2686152371390278	0.7142857142857143	164.22	1.7142857142857142	0.7142857142857143
G6	C1(C(C(OC1(C)C(C)O)O)O)=O	ICYUNURDPPKTKK	176.068473484	C7H12O5	7	12	5	-1.3097	-0.416	5	3	86.99	0.20288	5	0.2828481450613293	0.7142857142857143	161.83	1.7142857142857142	0.7142857142857143
G6	C(C(C(C)O)(CCO)O)(O)=O	KHVGMBPZIIZMQC	164.068473484	C6H12O5	6	12	5	-1.5256	-0.073	5	4	97.99	-1.6856	5	0.2533809802416995	0.8333333333333334	152.64	2.0	0.8333333333333334
G6	C(C(C=CC)(C(C)O)O)(O)=O	LFDMPKDVUIDYPQ	160.073558864	C7H12O4	7	12	4	-0.3967	-0.622	4	3	77.76	-1.4428	4	-0.6090305897554096	0.5714285714285714	151.82	1.7142857142857142	0.5714285714285714
G6	C(C(C(C)O)(CC=C)O)(O)=O	KHAWGWHUQQXBIS	160.073558864	C7H12O4	7	12	4	-0.33	-0.789	4	3	77.76	-2.5121	4	-0.6055790441894515	0.5714285714285714	158.09	1.7142857142857142	0.5714285714285714
G6	C1(C(C=CC1(C(C)O)O)O)=O	VCPDGJAKNJWLRD	158.0579088	C7H10O4	7	10	4	-1.2474	-0.486	4	3	77.76	0.6845	4	0.25840920208934	0.5714285714285714	147.2	1.4285714285714286	0.5714285714285714
G6	C(C(C(C(O)=O)=C)(C(C)O)O)=O	ISOPHRDJVCNEEL	174.05282342	C7H10O5	7	10	5	-1.317	-0.351	5	3	94.83	-6.615	5	-0.0891466801105514	0.7142857142857143	158.19	1.4285714285714286	0.7142857142857143
G6	C(C(C(O)=O)(C=CC)O)(O)=O	YINJTEXUDHIBLC	160.037173356	C6H8O5	6	8	5	-1.1056	-0.226	5	3	94.83	-4.3153	5	-0.3890557541419848	0.8333333333333334	138.38	1.3333333333333333	0.8333333333333334
G6	C(C(C(O)=O)(CC=C)O)(O)=O	SDUCMTJECHBCGO	160.037173356	C6H8O5	6	8	5	-1.0389	-0.393	5	3	94.83	-5.3255	5	-0.385604208576027	0.8333333333333334	144.91	1.3333333333333333	0.8333333333333334
G6	C(C(C)=O)(C(CO)(CCO)O)=O	ZIEPPXYCFRQUBE	176.068473484	C7H12O5	7	12	5	-1.8058	-0.064	5	3	94.83	-7.7294	5	0.4110204507761278	0.7142857142857143	170.94	1.7142857142857142	0.7142857142857143
