Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G6	C(C(C(CC(CCO)O)O)O)O	NSOOVWLSFZLKQX	180.099773612	C7H16O5	7	16	5	-1.6696	-0.123	5	5	101.15	-2.0588
G6	C(C(C(CO)C(C(C)=O)O)O)=O	ZNYCFZXSBHJYCU	176.068473484	C7H12O5	7	12	5	-2.1492	-0.279	5	3	94.83	-1.9475
G6	C(C(C)(C(CO)C(C=O)O)O)=O	MIIOVCHDFOXZQH	176.068473484	C7H12O5	7	12	5	-2.309	-0.174	5	3	94.83	-3.1448
G6	C(C(C(CO)C(CO)O)O)=O	FJQDLNJPVOJQQI	164.068473484	C6H12O5	6	12	5	-2.4773	0.15	5	4	97.99	-3.231
G6	C(C(C(CO)C(C(C)O)O)O)=O	WBBKRLASLZCFNA	178.084123548	C7H14O5	7	14	5	-2.118	-0.228	5	4	97.99	-3.5446
G6	C(C(C(CO)C(CO)(C)O)O)=O	WPKPFGVBCXYVGK	178.084123548	C7H14O5	7	14	5	-2.0967	0.041	5	4	97.99	-5.1819
G6	C(C(C(CO)C(C=C)O)O)=O	AJOBHIBAZQUZBB	160.073558864	C7H12O4	7	12	4	-1.2817	-0.566	4	3	77.76	-7.595
G6	C(C(C=C)C(C(CO)O)O)(O)=O	GTOOMEYMJNLIIT	176.068473484	C7H12O5	7	12	5	-1.419	-0.333	5	4	97.99	-3.2927
G6	C(C(CO)C(C(CO)O)O)O	HIJDUTVOOMTHLK	166.084123548	C6H14O5	6	14	5	-2.265	0.365	5	5	101.15	-2.5846
G6	C=CC(CO)C(C(CO)O)O	CNRSODPUSXFSTC	162.089208928	C7H14O4	7	14	4	-1.0694	-0.351	4	4	80.92	-3.8947
G6	C(C)(C(C(CO)O)(CCO)O)=O	FGBWVVOFMOFFGB	178.084123548	C7H14O5	7	14	5	-1.7746	-0.013	5	4	97.99	-0.3743
G6	C(C(C(CO)O)(C(C)O)O)=O	DXBKAMXGCDVWGR	164.068473484	C6H12O5	6	12	5	-2.4101	0.093	5	4	97.99	-2.8644
G6	C(C)(C(C(CO)CCO)O)=O	YBMFETUUULEFOF	162.089208928	C7H14O4	7	14	4	-0.9151	-0.463	4	3	77.76	-4.2928
G6	C(C(C)(C(CO)CCO)O)=O	AXWNXZFTHONNDJ	162.089208928	C7H14O4	7	14	4	-1.0749	-0.358	4	3	77.76	-7.7772
G6	C(C(C(C)=O)(C(CO)O)O)=O	UZMKAOBHDMJGHD	162.05282342	C6H10O5	6	10	5	-2.4413	0.042	5	3	94.83	-1.3297
G6	C(C(C(C(CO)CCO)O)=O)=O	ROSSSTZQEORZCC	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-6.9682
G6	C(C(C=O)(C(CO)CCO)O)=O	DHLUBHQKYYPCSY	176.068473484	C7H12O5	7	12	5	-2.2139	-0.066	5	3	94.83	-7.2925
G6	C(CO)(C(C=C)(C(CO)O)O)=O	FTDCUYDRLIGNRG	176.068473484	C7H12O5	7	12	5	-1.9601	0.048	5	4	97.99	-2.9332
G6	C=CC(C(CO)(C(CO)O)O)=O	YSVQSFYWDUNFQF	176.068473484	C7H12O5	7	12	5	-1.9601	0.048	5	4	97.99	-5.0315
G6	CC(CC(C(C(CO)O)O)O)O	SXNGYWLMPFNJNX	180.099773612	C7H16O5	7	16	5	-1.7647	-0.231	5	5	101.15	-3.1752
G6	C(C(C(C(CO)O)O)O)O	HEBKCHPVOIAQTA	152.068473484	C5H12O5	5	12	5	-2.5784	0.417	5	5	101.15	-0.73911
G6	C(C(C(C(CO)CCO)O)O)O	JGTOLCKKPXOGHM	180.099773612	C7H16O5	7	16	5	-1.8106	0.095	5	5	101.15	-5.6608
G6	C(C(C(CO)O)O)O	UNXHWFMMPAWVPI	122.0579088	C4H10O4	4	10	4	-2.011	0.288	4	4	80.92	-1.1346
G6	CC(C(C(CO)O)O)O	FJGNTEKSQVNVTJ	136.073558864	C5H12O4	5	12	4	-1.6517	-0.09	4	4	80.92	-1.2411
G6	C(CO)(C(C)(C(CO)O)O)=O	KVBZTTDASLDVQX	164.068473484	C6H12O5	6	12	5	-2.229	0.257	5	4	97.99	3.0681
G6	C(C)(C(CO)(C(CO)O)O)=O	PMOJLRZULAMBAW	164.068473484	C6H12O5	6	12	5	-2.229	0.257	5	4	97.99	1.0419
G6	C(CC(C)(C(CO)O)O)(O)=O	BRKONJGKHUKAAY	164.068473484	C6H12O5	6	12	5	-1.5256	-0.073	5	4	97.99	1.5944
G6	CC(CCO)(C(CO)O)O	PRYZJOLIAFIZLG	150.089208928	C6H14O4	6	14	4	-1.176	-0.091	4	4	80.92	-1.7218
G6	CC(CO)(C(CO)O)O	HGVJFBSSLICXEM	136.073558864	C5H12O4	5	12	4	-1.6304	0.179	4	4	80.92	-2.1682
G6	C=C(C(O)=O)C(C(CO)O)O	AMRFBLDPDYTSFS	162.05282342	C6H10O5	6	10	5	-1.4853	-0.027	5	4	97.99	-4.7375
G6	C(C(C=O)CC(C(CO)O)O)=O	SJGSYRHQNCICTG	176.068473484	C7H12O5	7	12	5	-2.2352	-0.335	5	3	94.83	-3.6175
G6	C(C(C(C(CO)O)O)CC=O)=O	WGSABKZNXVXKLU	176.068473484	C7H12O5	7	12	5	-2.2352	-0.335	5	3	94.83	-4.0329
G6	C(C(C=O)C(CO)C(CO)O)=O	ZFOLFOPPAFWCLD	176.068473484	C7H12O5	7	12	5	-2.3762	-0.117	5	3	94.83	-3.231
G6	C(C(C(C(CO)O)(CC)O)=O)=O	IQTAVVQMKWRPOF	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-0.77071
G6	C(C(C(CC)=O)(C(CO)O)O)=O	ZFCMCQYBPKRUDF	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-0.56088
G6	C(C(C(CO)O)(CC)O)(O)=O	FDCQMGWWCSQKGN	164.068473484	C6H12O5	6	12	5	-1.5256	-0.073	5	4	97.99	2.0586
G6	CC(C(C)O)(C(CO)O)O	LZWOAQUKXCLFJR	150.089208928	C6H14O4	6	14	4	-1.2711	-0.199	4	4	80.92	1.2769
G6	CCC(CO)(C(CO)O)O	CISFPYJOGKBKBF	150.089208928	C6H14O4	6	14	4	-1.176	-0.091	4	4	80.92	0.27616
G6	C(C)=C(CO)C(C(CO)O)O	IRJDEDQGWYSIIA	162.089208928	C7H14O4	7	14	4	-0.748	-0.148	4	4	80.92	-2.0147
G6	C=C(C(C(CO)O)O)C(C)O	KYWLKTNSAQTSGQ	162.089208928	C7H14O4	7	14	4	-0.7764	-0.423	4	4	80.92	-4.5132
G6	C(CC=CC(C(CO)O)O)(O)=O	PWDVHQZVZGTPAL	176.068473484	C7H12O5	7	12	5	-1.2496	-0.276	5	4	97.99	-1.7992
G6	C(CC(C(CO)O)O)=CC(O)=O	ZODBSEWGLWDNAU	176.068473484	C7H12O5	7	12	5	-1.2496	-0.276	5	4	97.99	-0.13067
G6	C(C(CO)C(CO)O)=CC(O)=O	NQUOZKZEFTYTKY	176.068473484	C7H12O5	7	12	5	-1.3906	-0.058	5	4	97.99	0.69001
G6	C(C)=C(C(O)=O)C(C(CO)O)O	ZDVCQQYGVKRYMM	176.068473484	C7H12O5	7	12	5	-1.0976	-0.13	5	4	97.99	-0.88649
G6	C(C(C(CO)O)O)=CC(CO)=O	NTLOIKNDFPDXRO	176.068473484	C7H12O5	7	12	5	-1.953	0.054	5	4	97.99	1.1379
G6	C(C(CO)(C(CO)O)O)=CC=O	DSCPALJJKCCNIZ	176.068473484	C7H12O5	7	12	5	-2.1128	0.159	5	4	97.99	-3.9561
G6	C(C(C(CO)O)O)=C(C=O)CO	AICWIXUPEJUOHU	176.068473484	C7H12O5	7	12	5	-1.887	0.144	5	4	97.99	-2.6029
G6	C(CO)(C(C(CO)O)O)=CC=O	YLYRWBNTPTUWCO	176.068473484	C7H12O5	7	12	5	-1.887	0.144	5	4	97.99	-4.1202
G6	C(C(C(CO)O)(C(C=C)O)O)=O	NPJWQAUCEBWYKM	176.068473484	C7H12O5	7	12	5	-2.1412	-0.116	5	4	97.99	-7.084
G6	C=CC(C(CO)O)O	MHGMBRBPBZPUAD	118.06299418	C5H10O3	5	10	3	-0.8154	-0.428	3	3	60.69	-5.4947
G6	C=C(C(O)=O)C(C)(C(CO)O)O	AQWHWHYORLZZTL	176.068473484	C7H12O5	7	12	5	-1.1047	-0.136	5	4	97.99	-2.1279
G6	CCC(C(C(CO)O)O)O	VBRIOQFOSCKZFN	150.089208928	C6H14O4	6	14	4	-1.1973	-0.36	4	4	80.92	-1.7053
G6	C(C(C(CCCO)O)O)O	RLMXGBGAZRVYIX	150.089208928	C6H14O4	6	14	4	-1.1022	-0.252	4	4	80.92	-7.3358
G6	C(C(C(CO)CCO)O)O	RFEBKGRVIWYDHC	150.089208928	C6H14O4	6	14	4	-1.2432	-0.034	4	4	80.92	-5.593
G6	C1(C(C(CO)O)(CCO1)O)=O	OGERLBHFZWMKDN	162.05282342	C6H10O5	6	10	5	-2.0684	-0.047	5	3	86.99	1.04
G6	CC(CO)CC(C(CO)O)O	HOJJUGKUPLIFMI	164.104858992	C7H16O4	7	16	4	-0.8839	-0.412	4	4	80.92	-5.9095
G6	CC(CO)C(CO)C(CO)O	BTGNUQWOSZFSQZ	164.104858992	C7H16O4	7	16	4	-1.0249	-0.194	4	4	80.92	-3.4785
G6	CC(C(C(CO)CCO)O)O	UOYLQQGWGKFKQK	164.104858992	C7H16O4	7	16	4	-0.8839	-0.412	4	4	80.92	-5.9439
G6	C(C(C(CO)CCO)O)(O)=O	XVRKXJLNIDSUNZ	164.068473484	C6H12O5	6	12	5	-1.5928	-0.016	5	4	97.99	-4.4085
G6	C(C(C(CO)C(CO)C)O)(O)=O	LXDWHMVJMCBGHP	178.084123548	C7H14O5	7	14	5	-1.3745	-0.176	5	4	97.99	-2.3269
G6	CC(CO)(C(CO)CCO)O	KSGDTGMZZUBHPB	164.104858992	C7H16O4	7	16	4	-0.8626	-0.143	4	4	80.92	-7.602
G6	C=CC(C(CO)CCO)O	DOPBJHMDEZWIRE	146.094294308	C7H14O3	7	14	3	-0.0476	-0.75	3	3	60.69	-9.9475
G6	C(CC1(C(C(CC1O)O)O)O)O	PHSLZLINYURSSY	178.084123548	C7H14O5	7	14	5	-1.8727	-0.156	5	5	101.15	-1.6336
G6	C(C(C(CO)C(CCO)O)O)=O	MOHCXSRZHOUBHZ	178.084123548	C7H14O5	7	14	5	-2.0229	-0.12	5	4	97.99	-4.2768
G6	C(CC(CC(CCO)O)O)O	AYGRYSIYCPFAER	164.104858992	C7H16O4	7	16	4	-0.6478	-0.522	4	4	80.92	-2.2189
G6	C(C(CO)(CC(CCO)O)O)O	ZMBUYGXBGIXEMM	180.099773612	C7H16O5	7	16	5	-1.6483	0.146	5	5	101.15	-6.3325
G6	CC(C(C(CO)(CCO)O)O)O	OZOPLXWHPCQXOP	180.099773612	C7H16O5	7	16	5	-1.7434	0.038	5	5	101.15	-5.3374
G6	C(C(C(CO)(CCO)O)O)O	VPMUIZYPLNVWTE	166.084123548	C6H14O5	6	14	5	-2.1027	0.416	5	5	101.15	-4.9426
G6	C(C)(C(CCO)(CCO)O)=O	IDTKVQCJBWXGQR	162.089208928	C7H14O4	7	14	4	-0.7528	-0.412	4	3	77.76	-0.69978
G6	C(CCO)(C(C)(CCO)O)=O	SRLJHDXPEHKRCY	162.089208928	C7H14O4	7	14	4	-0.7528	-0.412	4	3	77.76	-1.5278
G6	C(C)(C(CCO)(CC(O)=O)O)=O	POFUINHFXKBDDW	176.068473484	C7H12O5	7	12	5	-1.1024	-0.394	5	3	94.83	0.31619
G6	C(CC(C(C)(CCO)O)=O)(O)=O	VCNLHIJINCHHBE	176.068473484	C7H12O5	7	12	5	-1.1024	-0.394	5	3	94.83	-6.4794
G6	C(C(C(C)O)(CCO)O)=O	ITAVGRQYUXESNI	148.073558864	C6H12O4	6	12	4	-1.3883	-0.306	4	3	77.76	-5.555
G6	C(CO)(C(C=C)(CCO)O)=O	MALQWEBTKQZPND	160.073558864	C7H12O4	7	12	4	-0.9383	-0.351	4	3	77.76	-4.1955
G6	C=CC(C(CO)(CCO)O)=O	ULZWZJHZCBOWQT	160.073558864	C7H12O4	7	12	4	-0.9383	-0.351	4	3	77.76	-9.2858
G6	CC(CC(C(CCO)O)O)O	QXSBWVTWBBTLPK	164.104858992	C7H16O4	7	16	4	-0.7429	-0.63	4	4	80.92	-5.2375
G6	C(CC(C(CCO)O)O)(O)=O	NFPRWHAVOSOXIW	164.068473484	C6H12O5	6	12	5	-1.4518	-0.234	5	4	97.99	-0.78539
G6	CC(C(CCO)O)O	ANUUQAHHEZMTAS	120.078644244	C5H12O3	5	12	3	-0.6299	-0.489	3	3	60.69	-2.6439
G6	C(C)(C(CO)(CCO)O)=O	AGUVHYJVWPTNBC	148.073558864	C6H12O4	6	12	4	-1.2072	-0.142	4	3	77.76	-3.6613
G6	C(CC(C)(CCO)O)(O)=O	KJTLQQUUPVSXIM	148.073558864	C6H12O4	6	12	4	-0.5038	-0.472	4	3	77.76	-3.5629
G6	CC(CCO)(CCO)O	AHHQDHCTHYTBSV	134.094294308	C6H14O3	6	14	3	-0.1542	-0.49	3	3	60.69	-2.9101
G6	C(CC(CCO)(C(C)O)O)(O)=O	COGRGMLKCKDNEH	178.084123548	C7H14O5	7	14	5	-1.0712	-0.343	5	4	97.99	-0.94035
G6	C(C(C(CCO)(CC)O)O)(O)=O	UPBWDDSIYARYGG	178.084123548	C7H14O5	7	14	5	-1.0712	-0.343	5	4	97.99	0.62
G6	CC(CO)(CCO)O	XYHGSPUTABMVOC	120.078644244	C5H12O3	5	12	3	-0.6086	-0.22	3	3	60.69	-9.6415
G6	C(C(CCO)(C(CCO)O)O)O	FXZSJPKXIWRXHM	180.099773612	C7H16O5	7	16	5	-1.6483	0.146	5	5	101.15	-4.7553
G6	C(C(C(C)O)(C(CCO)O)O)=O	VMAYOPLTQOMYIL	178.084123548	C7H14O5	7	14	5	-1.9557	-0.177	5	4	97.99	-4.0135
G6	C(C(CCO)(CC)O)(O)=O	NMBWLMFKIVZRJG	148.073558864	C6H12O4	6	12	4	-0.5038	-0.472	4	3	77.76	-0.79925
G6	CC(C(C)(CCO)O)O	XPUHQLFLUQJINS	134.094294308	C6H14O3	6	14	3	-0.2493	-0.598	3	3	60.69	-2.4432
G6	CCC(CO)(CCO)O	RJCJLPPEFRLPOZ	134.094294308	C6H14O3	6	14	3	-0.1542	-0.49	3	3	60.69	-5.1297
G6	C(C)=C(CO)C(CCO)O	ODNCIYOKEPTHFE	146.094294308	C7H14O3	7	14	3	0.2738	-0.547	3	3	60.69	-3.0323
G6	C=C(C(CCO)O)C(C)O	OREBRRRPTMFPQS	146.094294308	C7H14O3	7	14	3	0.2454	-0.822	3	3	60.69	-5.3655
G6	C(CC=CC(CCO)O)(O)=O	HYGMOHBTUBMMKF	160.073558864	C7H12O4	7	12	4	-0.2278	-0.675	4	3	77.76	-3.5341
G6	C(CC(CCO)O)=CC(O)=O	CIUPWGNVKSQDFN	160.073558864	C7H12O4	7	12	4	-0.2278	-0.675	4	3	77.76	-1.9915
G6	C(C(CCO)O)=CC(CO)=O	HUGVQXRIOSYUJO	160.073558864	C7H12O4	7	12	4	-0.9312	-0.345	4	3	77.76	-0.29927
G6	C(C(CO)(CCO)O)=CC=O	FXSKMNCXRZZTLF	160.073558864	C7H12O4	7	12	4	-1.091	-0.24	4	3	77.76	-8.8239
G6	C(C(CCO)O)=C(C=O)CO	SZRBFGWQDLEZHU	160.073558864	C7H12O4	7	12	4	-0.8652	-0.255	4	3	77.76	-4.091
G6	C(CO)(C(CCO)O)=CC=O	HKZZMDCTDBVKRV	160.073558864	C7H12O4	7	12	4	-0.8652	-0.255	4	3	77.76	-5.1713
G6	C(C(CCO)O)(C(C=C)O)=O	RYKVELAEIRUKII	160.073558864	C7H12O4	7	12	4	-0.9596	-0.62	4	3	77.76	-5.365
G6	C(C(CCO)(C(C=C)O)O)=O	SHCMLXYOPAIPLJ	160.073558864	C7H12O4	7	12	4	-1.1194	-0.515	4	3	77.76	-9.3897
G6	C(C(C=C)(CCO)O)(O)=O	OIGSEUJUTOEEQE	146.0579088	C6H10O4	6	10	4	-0.6893	-0.411	4	3	77.76	-6.1655
G6	C=C(C(O)=O)C(C)(CCO)O	YHQSVKVCMIRGKO	160.073558864	C7H12O4	7	12	4	-0.0829	-0.535	4	3	77.76	-6.0005
G6	CCC(C(CCO)O)O	KJPYHRLBRSHUOV	134.094294308	C6H14O3	6	14	3	-0.1755	-0.759	3	3	60.69	-3.122
G6	C(CCC(CCO)O)O	AAYGSSGHJGVNSK	134.094294308	C6H14O3	6	14	3	-0.0804	-0.651	3	3	60.69	-5.8087
G6	CC(C(CO)CCO)O	QPGGTOLYBXXCRQ	134.094294308	C6H14O3	6	14	3	-0.3165	-0.541	3	3	60.69	-6.8318
G6	C(C(CCO)(C(CC)O)O)(O)=O	YFVHYRIJBBQIJV	178.084123548	C7H14O5	7	14	5	-1.0712	-0.343	5	4	97.99	-2.6998
G6	C(C(CCO)(CCCO)O)(O)=O	PHIHRVPXBAODFE	178.084123548	C7H14O5	7	14	5	-0.9761	-0.235	5	4	97.99	-5.3975
G6	C(C(CO)CC(CCO)O)(O)=O	IEOJPIKSLJMLPA	178.084123548	C7H14O5	7	14	5	-1.1384	-0.286	5	4	97.99	-5.6835
G6	C(C(CO)C(CO)C(C)O)(O)=O	RRJCFMMMXDRDFJ	178.084123548	C7H14O5	7	14	5	-1.3745	-0.176	5	4	97.99	-1.4373
G6	C(C(C)C(C(CCO)O)O)(O)=O	MIYBAFXKZIMHTR	178.084123548	C7H14O5	7	14	5	-1.2335	-0.394	5	4	97.99	-0.2395
G6	C1C(C(C(O)O1)(CCO)O)O	CKEHJDZFRPOMAY	164.068473484	C6H12O5	6	12	5	-1.683	0.121	5	4	90.15	-3.0396
G6	C1C(CC(O)O1)(C(CCO)O)O	SAGNPYKLDDICHH	178.084123548	C7H14O5	7	14	5	-1.3983	-0.149	5	4	90.15	-0.94323
G6	CC1C(C(C(O)O1)(CCO)O)O	RZOCNYCIPMJETL	178.084123548	C7H14O5	7	14	5	-1.3583	-0.257	5	4	90.15	-0.3796
G6	C1C(CCO)(C(CC(O)O1)O)O	WEFBSRBZUYZLJO	178.084123548	C7H14O5	7	14	5	-1.341	-0.149	5	4	90.15	-0.94323
G6	CC(CO)CC(CCO)O	JLBKYZBVHVXEFQ	148.109944372	C7H16O3	7	16	3	0.1379	-0.811	3	3	60.69	-7.8741
G6	CC(CO)C(CO)C(C)O	KBPFPSDEMIUWOJ	148.109944372	C7H16O3	7	16	3	-0.0982	-0.701	3	3	60.69	-4.681
G6	C(C(CO)C(C)CO)(O)=O	PWSPXFDHCQHRBP	148.073558864	C6H12O4	6	12	4	-0.8071	-0.305	4	3	77.76	-2.3322
G6	C(C(CO)C(C)C(C)O)(O)=O	SUWSCCSVHGTVSD	162.089208928	C7H14O4	7	14	4	-0.4478	-0.683	4	3	77.76	-0.31519
G6	C(C)(C(C(CO)C(C)O)O)=O	YGBMODIRXXGUBB	162.089208928	C7H14O4	7	14	4	-1.0102	-0.571	4	3	77.76	-0.88585
G6	C(C(C)(C(CO)C(C)O)O)=O	SBHMRSBDHUUSEL	162.089208928	C7H14O4	7	14	4	-1.17	-0.466	4	3	77.76	-4.3495
G6	C(C(C=O)(C(CO)C(C)O)O)=O	DWIUWYLLXZMMGN	176.068473484	C7H12O5	7	12	5	-2.309	-0.174	5	3	94.83	-3.5864
G6	CC(C(CO)C(CO)O)O	KQHMVWYWWIBWOQ	150.089208928	C6H14O4	6	14	4	-1.3383	-0.142	4	4	80.92	-1.8715
G6	CC(C(C(CO)C(C)O)O)O	ANCLRJWPPRGVMI	164.104858992	C7H16O4	7	16	4	-0.979	-0.52	4	4	80.92	-1.3723
G6	C(C(C(CO)C(C)O)O)(O)=O	IGXYCUHSNRFWGT	164.068473484	C6H12O5	6	12	5	-1.6879	-0.124	5	4	97.99	-0.69784
G6	CC(CO)(C(CO)C(C)O)O	JACSYPVJBMQMST	164.104858992	C7H16O4	7	16	4	-0.9577	-0.251	4	4	80.92	-4.1693
G6	C=CC(C(CO)C(C)O)O	FIRCGYPEISUBGX	146.094294308	C7H14O3	7	14	3	-0.1427	-0.858	3	3	60.69	-6.226
G6	C(CC(C(CO)CCO)O)(O)=O	RLHRWEWILLOPKV	178.084123548	C7H14O5	7	14	5	-1.1384	-0.286	5	4	97.99	-3.9524
G6	C(CO)(C(C(CO)CCO)O)=O	YTGOVABFGACTFJ	178.084123548	C7H14O5	7	14	5	-1.8418	0.044	5	4	97.99	-3.5034
G6	C(C(CO)(C(CO)CCO)O)=O	AMMCGGGRGKKGAK	178.084123548	C7H14O5	7	14	5	-2.0016	0.149	5	4	97.99	-7.3331
G6	C(C(CO)CO)=CC(C)O	KBZZUUZCHFOJLB	146.094294308	C7H14O3	7	14	3	-0.1143	-0.583	3	3	60.69	-2.9093
G6	C(C(CO)CO)=CC(O)=O	LZKSGFYCIFVXTG	146.0579088	C6H10O4	6	10	4	-0.8232	-0.187	4	3	77.76	-1.1979
G6	C(C(CO)CCO)O	SYNPRNNJJLRHTI	120.078644244	C5H12O3	5	12	3	-0.6758	-0.163	3	3	60.69	-7.8008
G6	C(C(CO)C(CO)CO)(O)=O	RIMICMLBBILRHC	164.068473484	C6H12O5	6	12	5	-1.7338	0.202	5	4	97.99	-2.0513
G6	CC(CO)C(CO)CO	VJCZMIBTFRVIEB	134.094294308	C6H14O3	6	14	3	-0.4575	-0.323	3	3	60.69	-5.2062
G6	C(C(CCO)C(CO)CO)(O)=O	VQULWBCSOGITKL	178.084123548	C7H14O5	7	14	5	-1.2794	-0.068	5	4	97.99	-4.6878
G6	C(C(C)(CO)C(CO)CO)(O)=O	DIKRVAIPMDTJDT	178.084123548	C7H14O5	7	14	5	-1.168	0.025	5	4	97.99	-5.0245
G6	CC(CCO)C(CO)CO	ZTQGRXFURJLTBE	148.109944372	C7H16O3	7	16	3	-0.0031	-0.593	3	3	60.69	-5.68
G6	CC(C(C)O)C(CO)CO	CJMYRYPGFGCYTD	148.109944372	C7H16O3	7	16	3	-0.0982	-0.701	3	3	60.69	-2.9137
G6	C(C(C(C)C(CO)CO)O)(O)=O	LVIRJPFHQOQPOL	178.084123548	C7H14O5	7	14	5	-1.3745	-0.176	5	4	97.99	0.40684
G6	CC(C(CO)O)C(CO)CO	GPOJAKFNSFQWKQ	164.104858992	C7H16O4	7	16	4	-1.0249	-0.194	4	4	80.92	-1.2354
G6	C(C(CO)C(C(CO)CO)O)O	RMFZJAFXFJWICM	180.099773612	C7H16O5	7	16	5	-1.9516	0.313	5	5	101.15	-2.4746
G6	C(C(C(C)O)(C(CO)CO)O)=O	LCBUODJPYPQOOW	178.084123548	C7H14O5	7	14	5	-2.0967	0.041	5	4	97.99	-4.3172
G6	C(C)(C(C(CO)CO)O)=O	LLYPHEYOPMSDAZ	148.073558864	C6H12O4	6	12	4	-1.3695	-0.193	4	3	77.76	-1.1559
G6	C(C(C)(C(CO)CO)O)=O	OKHZMNVZRWOGFA	148.073558864	C6H12O4	6	12	4	-1.5293	-0.088	4	3	77.76	-4.6195
G6	C(C(C(C)(C(CO)CO)O)=O)=O	AQLBNXSESFVQDR	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	-2.3995
G6	C(C(C(C)=O)(C(CO)CO)O)=O	JVJYYCDTUSQCCD	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	-2.8119
G6	C(C(C=O)(C(CO)CO)O)=O	SHXNJNZVFLYOAI	162.05282342	C6H10O5	6	10	5	-2.6683	0.204	5	3	94.83	-4.1827
G6	C(C(CO)C(CO)O)O	BMQXZMXWGQFPBC	136.073558864	C5H12O4	5	12	4	-1.6976	0.236	4	4	80.92	-2.5142
G6	CC(C(C(CO)CO)O)O	SWCWMUQYAGRRFA	150.089208928	C6H14O4	6	14	4	-1.3383	-0.142	4	4	80.92	-2.8223
G6	C(C(C(CO)CO)O)(O)=O	RXVSUXOYOCJMAP	150.05282342	C5H10O5	5	10	5	-2.0472	0.254	5	4	97.99	-1.2775
G6	C(CO)(C(C)(C(CO)CO)O)=O	PIJSINAYUBMDSG	178.084123548	C7H14O5	7	14	5	-1.9156	0.205	5	4	97.99	0.95798
G6	C(C)(C(CO)(C(CO)CO)O)=O	YUXDEHYGLWBXCJ	178.084123548	C7H14O5	7	14	5	-1.9156	0.205	5	4	97.99	-0.4175
G6	C(CC(C)(C(CO)CO)O)(O)=O	MNSQPAIPJPAGMC	178.084123548	C7H14O5	7	14	5	-1.2122	-0.125	5	4	97.99	-0.75096
G6	CC(CCO)(C(CO)CO)O	CYKDCBSNTKIQJF	164.104858992	C7H16O4	7	16	4	-0.8626	-0.143	4	4	80.92	-3.9297
G6	CC(CO)(C(CO)CO)O	BHFXYRKHSOXLEW	150.089208928	C6H14O4	6	14	4	-1.317	0.127	4	4	80.92	-4.4393
G6	C=C(C(O)=O)C(C(CO)CO)O	CRBMIORKHDYQOX	176.068473484	C7H12O5	7	12	5	-1.1719	-0.079	5	4	97.99	-6.15
G6	C(CC(C(C(CO)CO)O)=O)=O	DDACDGMMEFCJMU	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-3.3818
G6	C(C(C(CO)CO)(CC=O)O)=O	XLHCZWRIHKKWRV	176.068473484	C7H12O5	7	12	5	-2.2139	-0.066	5	3	94.83	-4.773
G6	C(C(CC)(C(CO)CO)O)(O)=O	QJBSZEACCQSIIF	178.084123548	C7H14O5	7	14	5	-1.2122	-0.125	5	4	97.99	0.21897
G6	CC(C(C)O)(C(CO)CO)O	VIHDKYKDLZKIAC	164.104858992	C7H16O4	7	16	4	-0.9577	-0.251	4	4	80.92	-0.53956
G6	CCC(CO)(C(CO)CO)O	VKKVDXRUXIKCRI	164.104858992	C7H16O4	7	16	4	-0.8626	-0.143	4	4	80.92	-1.895
G6	C=CC(C(CO)CO)O	NYIIJUNSPXOYGG	132.078644244	C6H12O3	6	12	3	-0.502	-0.48	3	3	60.69	-6.8732
G6	C(C(C=C)(C(CO)CO)O)(O)=O	HADREDQCIQZYFX	176.068473484	C7H12O5	7	12	5	-1.3977	-0.064	5	4	97.99	-5.0519
G6	CCC(C(C(CO)CO)O)O	IVTDYXSKHICJQR	164.104858992	C7H16O4	7	16	4	-0.8839	-0.412	4	4	80.92	-3.4768
G6	C(C(CO)C(CCCO)O)O	ZODQDZQHWNJVDG	164.104858992	C7H16O4	7	16	4	-0.7888	-0.304	4	4	80.92	-7.1217
G6	C(C(CCO)C(CCO)O)O	XKAQMSNMEMFOGH	164.104858992	C7H16O4	7	16	4	-0.7888	-0.304	4	4	80.92	-5.0933
G6	C1(C(CCO1)(C(CO)CO)O)=O	JILZMTSCTNHICV	176.068473484	C7H12O5	7	12	5	-1.755	-0.099	5	3	86.99	-0.56436
G6	C(C(C(C=CC(O)=O)CO)O)=O	UFIFXHPIBHTUPQ	174.05282342	C7H10O5	7	10	5	-1.6029	-0.273	5	3	94.83	-1.5275
G6	C(C(C(CO)CCO)O)=O	HQSKMKIDRWVBPF	148.073558864	C6H12O4	6	12	4	-1.4555	-0.249	4	3	77.76	-7.743
G6	C(C(C(CO)C(CO)C)O)=O	LGGOTPVEPRJMPH	162.089208928	C7H14O4	7	14	4	-1.2372	-0.409	4	3	77.76	-5.6285
