SMILES tag	Canonical Code
C(=O)C[C@@]1([C@@H]([C@@H](O[C@@H]1C)O)N([H])[H])O	1033bbf488b22f46
C1(=O)[C@H](CO)O[C@@H]([C@]1(C)O)CO[H]	1033bedeea5c5b3c
C1(=O)[C@H](CO)O[C@@H]([C@]1(C)O[H])CO	1033bedeea5c5b3c
C1(=O)[C@H](CO[H])O[C@@H]([C@]1(C)O)CO	1033bedeea5c5b3c
C\1(=C\C)/[C@H]([C@H](CO[C@H]1O)O)O[H]	1033cd6c9d00b2fd
C\1(=C\C)/[C@H]([C@H](CO[C@H]1O)O[H])O	1033cd6c9d00b2fd
C\1(=C\C)/[C@H]([C@H](CO[C@H]1O[H])O)O	1033cd6c9d00b2fd
C1=C(C=O)[C@@H]([C@H]([C@@H]1CO)O)N([H])[H]	1033d99b5a703843
C1[C@@H]([C@H]2[C@@H]([C@](C)(O[C@@H]2O1)N([H])[H])O)O	1033dc68a02a7384
C[C@H](CCO)O[C@H]([C@H](CO)O)O[H]	1033f8be730e20f8
C1=C[C@@]2(CO[C@H]([C@@]2([C@@H]1N([H])[H])O)O)O	1033ff9603d63aa8
C(=C(\CO)/[C@H](C=O)O)\C(=O)O[H]	10342505a450caad
C(=C(\CO)/[C@H](C=O)O[H])\C(=O)O	10342505a450caad
C(=C(\CO[H])/[C@H](C=O)O)\C(=O)O	10342505a450caad
C1(=O)[C@@H](C(=O)O)[C@@H](CC[C@@H]1O)O[H]	10342b4d62086f13
C1(=O)[C@@H](C(=O)O)[C@@H](CC[C@@H]1O[H])O	10342b4d62086f13
C1(=O)[C@@H](C(=O)O[H])[C@@H](CC[C@@H]1O)O	10342b4d62086f13
C1(=O)CC[C@]([C@@H]1O)([C@@H](C)N([H])[H])O	10342b65f6b62e86
C(=O)([C@@H]1C[C@@H]([C@H](CO1)O)N([H])[H])O	103439c3966cfd7a
C\1(=C\O[H])/C(=O)[C@@H]([C@H](CO)O)OC1	10343fe86e235046
[C@H]12[C@H]([C@H]([C@@H]([C@@]2(C)O)O[C@@H]1N([H])[H])O)O	1034535304102de3
C(=O)[C@@]1(C[C@H]([C@@H]([C@@H]1O)OC)N([H])[H])O	10345443b81d2743
C(=C(\CO)/N([H])[H])\[C@H](C=O)C(=O)O	103457b6f91002be
C1[C@]([C@H]([C@H](O1)O)O)([C@H](C)OC)N([H])[H]	1034d60342d7ac9f
C(=C(\C[C@@H](C)O)/N([H])[H])/C(=O)CO	1034f8b7b3efbfd9
C=C(CO)[C@](CO)(OCC=O)O[H]	10350fc74d05c09c
C(=C(\C/C=C/O[H])/CO)/C(=O)O	10351508151d4dd5
C1(=O)CCO[C@H]([C@@]1(CCN([H])[H])O)O	10351bde4afd2aed
C(=O)([C@@H]1[C@@H](CO[C@H]1N([H])[H])O)CCO	103542ba70916530
C1[C@@H]([C@@H](CO[C@H]1N([H])[H])CO)CO	1035521e749ed738
C1[C@@H](C[C@@]([C@@H]1O)(CCO)O)N([H])[H]	103553aa22092ebd
C(=O)([C@@H]1[C@@H]2C[C@@H]([C@H]([C@@H]2O)O)O1)N([H])[H]	103572949c1c8d33
C1[C@@H]([C@@H]([C@@H]([C@H](O1)OC)O)O)O[H]	103573142f0329a9
C1[C@@H]([C@@H]([C@@H]([C@H](O1)OC)O)O[H])O	103573142f0329a9
C1[C@@H]([C@@H]([C@@H]([C@H](O1)OC)O[H])O)O	103573142f0329a9
C1(=O)[C@@H](O[C@H]([C@@]1(C)O)CCO)O[H]	103584df8ca2c89a
C1(=O)[C@@H](O[C@H]([C@@]1(C)O)CCO[H])O	103584df8ca2c89a
C1(=O)[C@@H](O[C@H]([C@@]1(C)O[H])CCO)O	103584df8ca2c89a
C1[C@H]([C@](CO)(O[C@@]1(C)CO)O[H])O	1035afabf1815dbf
C1[C@H]([C@H]2[C@H]([C@H](CO2)O)O[C@H]1N([H])[H])O	1035b32dfc142276
C1CO[C@@]([C@@H]([C@H]1O)O)(CN([H])[H])CO	1035bb4997dceb26
C(=O)[C@H]1[C@@H]([C@H]([C@@H]([C@H](C)O1)N([H])[H])O)O	1035c466ca2219a0
C(=O)[C@@H]1[C@]([C@H](CO1)O)(CCO)N([H])[H]	1035dfddd1efe301
C1(=O)C[C@H](C(=O)O)[C@@H]([C@H]1N([H])[H])CO	1035e36dde4359fe
C(=O)(C)[C@@H]([C@@H](CN([H])[H])OCCO)O	1035e4488d62e40f
C1[C@@H]([C@@H]([C@H](O1)O)O)COCO[H]	1035e5631f9259d2
C(=C\[C@@](C(=O)O)(CO)O)/CN([H])[H]	1035f777cf301060
C1[C@@]([C@@H]([C@H]([C@@H](O1)N([H])[H])O)O)(C)O	103618ea1f909d0a
C1[C@H]([C@]([C@H](C)O)(O[C@H]1CO)O[H])O	103645f93fcc181a
C1[C@@H]([C@@]([C@@H](O1)O)(C)O)[C@@H](OC)N([H])[H]	10364906e9679fc8
C1[C@H]([C@H]([C@H](C[C@H]1O)N([H])[H])O)C	10367f4345db6837
C1(=O)C[C@H](C[C@@H]([C@]1(C=O)O)N([H])[H])O	103691414ad2f693
C1[C@@H]([C@H]([C@H](C)N([H])[H])O)O[C@H](CO)O1	10369da79f06473b
C1=C[C@@]2(C[C@@H](O[C@@H]2[C@@H]1O)N([H])[H])O	10369faa6f90e1a1
C1[C@@H]([C@@H]([C@@H]([C@@H](C)O)OCO1)N([H])[H])O	1036ab7309df1632
C1[C@H]([C@H]([C@@H]([C@@H](O1)OC)O)N([H])[H])CO	1036c80cdac095e9
C1[C@@H]([C@H]([C@@]([C@@H](O1)N([H])[H])(C)O)O)OC	1036d4fa5a9575f6
C(=C(\O[C@H](C)[C@H](CO)O)/O[H])\OC	1036d8b085d1c3ad
C[C@H]([C@@H](OC)OC[C@@H](CO)O)O[H]	1036f7f36e5d1445
C[C@H]([C@@H](OC)OC[C@@H](CO)O[H])O	1036f7f36e5d1445
C[C@H]([C@@H](OC)OC[C@@H](CO[H])O)O	1036f7f36e5d1445
C1[C@H]([C@@H]2[C@@H]([C@@H]([C@]1(CO2)O)O)O)O[H]	1037023b63de3e9f
C1[C@H]([C@@H]2[C@@H]([C@@H]([C@]1(CO2)O)O)O[H])O	1037023b63de3e9f
C1[C@H]([C@@H]2[C@@H]([C@@H]([C@]1(CO2)O)O[H])O)O	1037023b63de3e9f
C1[C@H]([C@@H]2[C@@H]([C@@H]([C@]1(CO2)O[H])O)O)O	1037023b63de3e9f
C1[C@H]([C@H]([C@@H]([C@H](C)OCO1)O)O)O[H]	10373baaac1f1384
C1[C@H]([C@H]([C@@H]([C@H](C)OCO1)O)O[H])O	10373baaac1f1384
C1[C@H]([C@H]([C@@H]([C@H](C)OCO1)O[H])O)O	10373baaac1f1384
C1=C(CO[C@H]([C@@H]([C@@H]1O)O)O)O[H]	10375cedbdf93ca7
C(=C\[C@H]([C@@H](CC)O)O)\CN([H])[H]	103760f87a77a427
C(=C(\C(=O)O)/[C@H](C(=O)O)O[H])/C	1037785680566e6a
C(=C(\C(=O)O)/[C@H](C(=O)O[H])O)/C	1037785680566e6a
C(=C(\C(=O)O[H])/[C@H](C(=O)O)O)/C	1037785680566e6a
C1[C@@H]2[C@]([C@@H](CO2)O)([C@@H](O1)O)N([H])[H]	10379a6c3e1169b
C\1(=C/O[H])/[C@@H]([C@H]([C@@H](CO)O1)CO)O	1037c113efa50ba1
C1O[C@H]([C@@](C)(O1)O[H])[C@H](CO)O	1037c36443b16efb
C=C([C@@](C)(CC(=O)O)O)OCN([H])[H]	1037d2082cb3b4ab
C1=C(C(=O)O)[C@@]2(C[C@H]1O[C@H]2O)N([H])[H]	1037d45783d5e061
C(=O)([C@@H]1C[C@@H]([C@H]([C@H]1O)OC)O)N([H])[H]	1037e5169b7b42f3
C1[C@H](C)O[C@@H]([C@@H]([C@H](O1)O)O)CN([H])[H]	1037e98a9122f34b
C(=C\O[H])/[C@H]1C[C@H](O[C@@H]1CO)O	1037f7ba27f79cf7
C(=O)(O[C@@H](C[C@H](C)CO)CO)N([H])[H]	1038075f9762ff32
[C@H]1([C@@H]([C@@H](O[C@@H]1[C@H](C)N([H])[H])OC)O)O	10380fab18969178
C1COC[C@@H]([C@H]([C@@H]1O)N([H])[H])O	10381494ff224752
C(=C(\[C@H](C[C@H](CO)O)O)/O[H])/C=O	1038191ef49c5d1f
C\1(=C\O[H])/[C@@H]([C@@H]([C@H](CO)O1)O)C	10381a1603fa3f68
C1[C@@H]2[C@]([C@@H]([C@@]1([C@H](O2)O)O)N([H])[H])(C)O	103832c18499d619
C1(=O)[C@H]([C@H]([C@@H]([C@@H]1O)O)CO[H])C	10383d16322e6df2
C1(=O)[C@H]([C@H]([C@@H]([C@@H]1O)O[H])CO)C	10383d16322e6df2
C1(=O)[C@H]([C@H]([C@@H]([C@@H]1O[H])O)CO)C	10383d16322e6df2
C1[C@@H]([C@@](CCO)(O[C@@H]1O[H])OC)O	1038a563d8ed3fe5
C1C[C@H]2[C@H]([C@@H]([C@H]([C@H]1O2)N([H])[H])O)O	1038e2da279f3bf1
C(=C\[C@@](/C=C\O[H])(CO)O)/C	1038fc9d68d33742
[C@@H]1([C@H]([C@H](O[C@@H]1CN([H])[H])O)CO)CO	1039046a2151b75c
C1[C@@H]2CO[C@H]1[C@H]([C@H]([C@@H](O2)O)O)N([H])[H]	10390bbb1506a98a
C(=O)([C@H]([C@H]([C@@H](C)CC)O)N([H])[H])O	10391561c7033537
C(=O)[C@@H]([C@H]([C@H]1C[C@@H](OC1)N([H])[H])O)O	103916349857a93f
C1(=C([C@@H]([C@H]([C@@H]1O)O)O)N([H])[H])CC=O	10394957cb2ba1a1
C(=C(\[C@H]1[C@@H](CCO1)O)/CO)/O[H]	10394e784d823fad
C1C[C@@H]([C@@]2([C@@H](C[C@H]1O2)O)O[H])O	103953c009fb360d
C1[C@H]2[C@@H]([C@@H]([C@@H](CO1)O)O[C@@H]2O)O[H]	103968e48c9f6b2d
C1[C@H]2[C@@H]([C@@H]([C@@H](CO1)O)O[C@@H]2O[H])O	103968e48c9f6b2d
C1[C@H]2[C@@H]([C@@H]([C@@H](CO1)O[H])O[C@@H]2O)O	103968e48c9f6b2d
C=C(C(=O)O)[C@@H]([C@H](CCO)O)N([H])[H]	10397efcc66d2ed1
C1=C[C@H]([C@@H]([C@H]([C@H]1O)N([H])[H])O)OC	103986b901a27348
C(=O)([C@@H]1[C@@H]([C@@H]([C@H](O1)O)CO)C)N([H])[H]	103986d21c36e9a
C1(=O)[C@@H](C[C@@H](O[C@@H]1CN([H])[H])O)O	1039a1d5a9f33134
C(=O)(CO)[C@@H]([C@@H](C)COCO[H])O	1039a2613c3ab060
C(=O)(CC[C@H]1CO[C@@H]([C@H]1N([H])[H])O)O	1039c606451eb5e9
C(=C\N([H])[H])/C(=C\[C@H](CO)O)/C(=O)O	1039c7d88f0c08d9
C1[C@H]2[C@@H]([C@@H]([C@H]([C@H]1O)O)O[C@@H]2O)O[H]	1039d01988e24b7b
C1[C@H]2[C@@H]([C@@H]([C@H]([C@H]1O)O)O[C@@H]2O[H])O	1039d01988e24b7b
C1[C@H]2[C@@H]([C@@H]([C@H]([C@H]1O)O[H])O[C@@H]2O)O	1039d01988e24b7b
C1[C@H]2[C@@H]([C@@H]([C@H]([C@H]1O[H])O)O[C@@H]2O)O	1039d01988e24b7b
C(=C\O[H])\[C@@H](C(=O)O)[C@@H](C(=O)O)C	1039d69d4941e167
C(=C\C[C@H](CO)O)/C(=O)CO[H]	1039ec860e9c089e
C(=C\C[C@H](CO)O[H])/C(=O)CO	1039ec860e9c089e
C(=C\C[C@H](CO[H])O)/C(=O)CO	1039ec860e9c089e
CC[C@](C[C@@H](CO)O)(CO)N([H])[H]	103a01e825a7aadd
C1=C(C(=O)O)[C@@H]([C@@H](CN([H])[H])O)OC1	103a091fe7103199
C1C[C@H]([C@@H]([C@@](CO)(OC1)N([H])[H])O)O	103a291254747673
C1=C([C@H]2[C@@](C(=O)CO2)([C@@H]1O)O)N([H])[H]	103a5718b0180e77
C1=C[C@](C(=O)CO)([C@H]([C@H]1O)O)O[H]	103a73a5e64c2391
C1=C[C@](C(=O)CO)([C@H]([C@H]1O)O[H])O	103a73a5e64c2391
C1=C[C@](C(=O)CO)([C@H]([C@H]1O[H])O)O	103a73a5e64c2391
C1=C[C@](C(=O)CO[H])([C@H]([C@H]1O)O)O	103a73a5e64c2391
C(=O)[C@@H]([C@](C)(CCC(=O)O)O)O[H]	103a7f39c61e1529
C(=O)[C@@H]([C@](C)(CCC(=O)O)O[H])O	103a7f39c61e1529
C(=O)[C@@H]([C@](C)(CCC(=O)O[H])O)O	103a7f39c61e1529
C(=C(\[C@@H](C=O)O)/[C@H](COC)O)\N([H])[H]	103ac430898ca7b1
C1(=O)[C@H]([C@H]([C@@H]([C@@]1(C)O)O)N([H])[H])O	103adfe3f5112a88
C1=C[C@H]([C@H](CO)O)OC(=O)[C@@H]1O[H]	103af9d3bc0d711f
C1=C[C@H]([C@H](CO)O[H])OC(=O)[C@@H]1O	103af9d3bc0d711f
C1=C[C@H]([C@H](CO[H])O)OC(=O)[C@@H]1O	103af9d3bc0d711f
C1(=O)[C@@H]([C@H]2CC[C@@H]([C@@]1(O2)N([H])[H])O)O	103afc3053f3987a
C\1(=C\O[H])/[C@@H]([C@H]([C@@H](C)O[C@H]1O)O)O	103b10875bce83bd
C=CC[C@@](CO)([C@@H](OC)O[H])O	103b10e9cb01ae9d
C(=O)(CO)[C@@H]([C@H](CCO)N([H])[H])O	103b1388b1500cdf
C=C([C@@H](C(=O)O)O)O[C@@H](C)N([H])[H]	103b13c2c1d8e4be
C(=O)[C@@H]1C[C@@H]([C@@H]([C@@]1(CO)O)O)N([H])[H]	103b13e33314887d
C1[C@H]([C@@]2(COC[C@]2(CO)O1)N([H])[H])O	103b2d076073d988
C(=C\O[H])/[C@@H]1OC[C@@H]([C@@H](CO)O1)O	103b2eb6b64d9584
C(=O)(C[C@](C)([C@@H](OCC)O[H])O)O	103b3142d591b7e3
C(=O)(C(=O)[C@H]([C@@H](CO)N([H])[H])O)CC	103b43c1489ce1ca
C(=O)([C@@H]1C[C@@H]2[C@H]([C@H]1O[C@@H]2O)O)O[H]	103b485376c8dfc8
C(=O)([C@@H]1C[C@@H]2[C@H]([C@H]1O[C@@H]2O)O[H])O	103b485376c8dfc8
C(=O)([C@@H]1C[C@@H]2[C@H]([C@H]1O[C@@H]2O[H])O)O	103b485376c8dfc8
C1(=C)[C@H](C(=O)[C@H]([C@@]1(C)O)O)N([H])[H]	103b4d04891bc7cc
C1=C(C[C@@](C(=O)O)([C@H]1O)C)O[H]	103b5010305f8d3c
C1[C@@H]([C@@H](O[C@H]1[C@@H](CO)O)N([H])[H])OC	103b6a22b30da87e
C(=O)([C@H](CC[C@@H](OC)N([H])[H])O)O	103b77a90759a2ea
C[C@H](CO)[C@H](C[C@H](CO)O)N([H])[H]	103b99c867fcb06d
C1=C([C@@H]([C@@](C=O)(CC1)O)O)N([H])[H]	103ba0fdfa174b42
C1[C@H]([C@H]([C@H](O1)O)CO)[C@H](CO)N([H])[H]	103bcbcdd29a9cef
C1C[C@@H]([C@H](CO)N([H])[H])O[C@H]([C@@H]1O)O	103bdb4ddaae6ce5
C=C[C@H](CO)[C@](C(=O)O)(CO)N([H])[H]	103bfc05987f7c72
C[C@H]([C@](CN([H])[H])(CO)OCCO)O	103c1cdc9311a4d7
C1(=O)[C@@]2([C@@H](CO1)[C@H](C[C@H]2N([H])[H])O)O	103c48a0f596793b
C1=C(CO[C@@H](C1(CO)CO)O)O[H]	103c49bb4d21f88e
C1[C@@H]([C@H]2[C@@H]([C@@]([C@H](O2)O)(C)N([H])[H])O1)O	103c7bca9e7d5f2a
C(=C(\C=O)/C[C@@](C)(CO)O)\N([H])[H]	103c85efe4b0160a
C1C[C@H](OC[C@@H]([C@H]([C@@H]1O)O)N([H])[H])O	103c8d7679111088
C1(=O)[C@@H]2[C@H]([C@H](C[C@H]1O)O[C@@H]2O)O[H]	103c9447d9f787ba
C1(=O)[C@@H]2[C@H]([C@H](C[C@H]1O)O[C@@H]2O[H])O	103c9447d9f787ba
C1(=O)[C@@H]2[C@H]([C@H](C[C@H]1O[H])O[C@@H]2O)O	103c9447d9f787ba
C(=C(\C(=O)CCO)/N([H])[H])/[C@@H](C)O	103c9b7f2ba96070
C=C/C(=C\[C@@H](CO)O)/CN([H])[H]	103cbd9f784fa702
C1(=O)[C@H](C[C@H]([C@H]1O)OCN([H])[H])CO	103cc1f720dd2fa8
C(=O)[C@@](COC)([C@@H]([C@@H](C)O)N([H])[H])O	103ccccf43513262
C1[C@@H]([C@@H]2[C@H]([C@]1(CO2)O)CO)N([H])[H]	103cd0b32b3b3ae1
C(=O)[C@]1([C@@H]([C@H]([C@H](C)O1)CO)O)N([H])[H]	103cd9d998d2a9c7
C(=O)([C@@H](CC)[C@@H]([C@H](C)O)N([H])[H])O	103cf470ff27e62d
C\1(=C/O[H])/[C@@H](C[C@@H]([C@@H](CO)O1)O)O	103d009adf90d744
C(=O)[C@@]1(CC[C@@H]([C@@H]1N([H])[H])O)O	103d076d43a07afe
C1=C[C@H]([C@H]([C@H]1[C@H](C)O)N([H])[H])O	103d1da731e088d2
C1[C@H]2[C@@H](O[C@@]1(CO2)[C@@H](CN([H])[H])O)O	103d4ca976c6d81a
C1(=O)[C@H]2[C@@H]([C@@H]([C@H]1O)O[C@@H]2N([H])[H])CO	103d67f5eb849bbc
C(=O)[C@H](C(=O)N([H])[H])[C@@](C)(CO)O	103d6e131b4d4046
C1[C@H]2[C@H]([C@@H]([C@]1(OC)O[H])O[C@@H]2O)O	103d71a445ae16c9
C(=C(\C(=O)O)/[C@](C=O)(CC)O)\O[H]	103d75b6ca037540
C1O[C@H]([C@@]([C@H]([C@@H](C)O)O)(O1)N([H])[H])C	103d79c679de38e
C[C@@H]([C@H]([C@H](CCCO)O)N([H])[H])O	103d806d997e5f22
C1(=O)[C@@H]([C@@](C[C@H]1O)(C)N([H])[H])CO	103dc6dee7af8fe3
C1(=O)[C@@H](C[C@H](C)O[C@@H]([C@H]1O)O)N([H])[H]	103dc7156f751052
C1[C@@H]([C@@H]([C@]([C@H]1O)(CO)N([H])[H])O)C	103dd675a4b9a8ac
C1[C@H]([C@@]([C@@H]([C@@H](CN([H])[H])O1)O)(C)O)O	103de68ab6e6c2dc
CCOC[C@@H](CO)[C@@H](CO)O[H]	103dee8dd4f78214
CCOC[C@@H](CO)[C@@H](CO[H])O	103dee8dd4f78214
CCOC[C@@H](CO[H])[C@@H](CO)O	103dee8dd4f78214
C(=O)([C@H]([C@@H]1[C@H]([C@@H](CO1)C)O)N([H])[H])O	103df1d4eb5f8e6
C1=C[C@@]2([C@@H]([C@H]1[C@@H](O2)O)N([H])[H])CO	103df7fd3f156ef6
C1(=O)C[C@@]2([C@@H]([C@]1(CO2)CO)O)O[H]	103e05b8d56e2f99
C(=O)([C@@H]([C@@H]1C[C@@H](CO1)CO)O)O[H]	103e06cfcfa7c79
C(=O)([C@@H]([C@@H]1C[C@@H](CO1)CO)O[H])O	103e06cfcfa7c79
C(=O)([C@@H]([C@@H]1C[C@@H](CO1)CO[H])O)O	103e06cfcfa7c79
C1(=C)[C@H]([C@@H]([C@H]([C@@H](C)O1)O)N([H])[H])O	103e202c8f6fec2
C1[C@@H]2[C@H]([C@H]([C@@H]1OCN([H])[H])[C@H](O2)O)O	103e59ed31e66b3b
C1(=O)[C@@H](CO[C@H]1N([H])[H])[C@@](C)(CO)O	103e8ad2fbdd6d29
C=C([C@@H](C[C@@H](C(=O)C=O)O)O)O[H]	103ea0e1128131bb
C1=C[C@H]2[C@H]([C@H]1N([H])[H])[C@H]([C@@H](O2)O)O	103eb213089d98c
C=C(C[C@@H](C)O)[C@H](CN([H])[H])O	103eb25eb3167627
C1[C@H]([C@H]2[C@@H](OC[C@]2(CN([H])[H])O1)O)O	103ec7ae63525df
C1[C@H]2CO[C@H]([C@@H]2O)[C@@]1(CO)O[H]	103f22213851a29e
C1[C@H]2CO[C@H]([C@@H]2O)[C@@]1(CO[H])O	103f22213851a29e
C1[C@H]2CO[C@H]([C@@H]2O[H])[C@@]1(CO)O	103f22213851a29e
C1(=O)[C@H](C(=O)O)C[C@@H]([C@H]1O)CO[H]	103f48b21e2845d2
C1(=O)[C@H](C(=O)O)C[C@@H]([C@H]1O[H])CO	103f48b21e2845d2
C1(=O)[C@H](C(=O)O[H])C[C@@H]([C@H]1O)CO	103f48b21e2845d2
C(=O)[C@@H]([C@@H]1CCO[C@@H]([C@H]1O)N([H])[H])O	103f4d17889eee8c
C1(=C)[C@H](C=O)O[C@H]([C@@]1(CN([H])[H])O)O	103fab4a8b4b99b8
C(=C\[C@H](C)O)/C[C@H](CO)N([H])[H]	103fad5f570488e8
C1(=O)[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O[H])C	103fc450b781a61f
C1(=O)[C@@H]([C@H]([C@H]([C@@H](CO)O1)O[H])O)C	103fc450b781a61f
C1(=O)[C@@H]([C@H]([C@H]([C@@H](CO[H])O1)O)O)C	103fc450b781a61f
C(=O)(C[C@@]1([C@@H]([C@@H](CO1)N([H])[H])O)C)O	103fc62ec3d945aa
C\1(=C\O[H])/[C@H]([C@]2(CCO[C@H]2O1)O)O	103fc63a1856a64
C1[C@@H]([C@H](C[C@@H]([C@H]1O)N([H])[H])O)C	103fd4741277c80a
C(=O)(C[C@H](C)O)C[C@@H](CN([H])[H])O	103ff7ca042a452d
C(=O)[C@@H](C)[C@@H](C[C@@H](C(=O)O)O)O[H]	103ff87b12b87b50
C(=O)[C@@H](C)[C@@H](C[C@@H](C(=O)O)O[H])O	103ff87b12b87b50
C(=O)[C@@H](C)[C@@H](C[C@@H](C(=O)O[H])O)O	103ff87b12b87b50
C(=C\N([H])[H])/[C@@H]([C@@H](C=O)[C@@H](C)O)O	10400f19ecfac545
CC[C@H]([C@](CO)([C@H](CO)O)O)N([H])[H]	104045ef4dc897a
C1=C([C@@]([C@@H](C)O[C@H]1O)(CO)O)N([H])[H]	104051a8e87f8bec
C1=C([C@H]([C@H]2[C@@H](OC[C@]12O)O)O)O[H]	104057093b971222
C(=O)([C@@H](C[C@@H]([C@@H](C)O)O)O)N([H])[H]	10406e1b1b3617b4
C1[C@H]2[C@@]([C@H]([C@@H]1O)O)(OCCO2)O[H]	10408562bd30b5ed
C(=O)([C@@H]1[C@H]2C[C@@H]([C@@H]1O)O[C@H]2N([H])[H])O	1040888a053aa854
C(=O)([C@H]1[C@H](C[C@](C)(O1)N([H])[H])O)O	10409f577dfc868d
C=CCC[C@@](CN([H])[H])(CO)O	1040b13e43fdeb19
C(=O)[C@]1(C[C@H]([C@H](O1)O)N([H])[H])[C@H](C)O	1040ba68fa6b7fa6
[C@H]12[C@H]3[C@@H]([C@@]([C@@H]([C@H]1O)O3)([C@@H]2O)O[H])O	1040bbe946240122
C1=C([C@@H](C[C@@H]1O)[C@H](C=O)O)O[H]	1040bcae61ec9496
C[C@@H]([C@H](C)O)[C@@H]([C@@H](C)N([H])[H])O	1040bd32220ed3fc
C1C[C@]([C@H]([C@@H]([C@H]1O)O)O)(CO)O[H]	1040c1f3a9e592c
C1C[C@]([C@H]([C@@H]([C@H]1O)O)O)(CO[H])O	1040c1f3a9e592c
C1C[C@]([C@H]([C@@H]([C@H]1O)O)O[H])(CO)O	1040c1f3a9e592c
C1C[C@]([C@H]([C@@H]([C@H]1O)O[H])O)(CO)O	1040c1f3a9e592c
C1C[C@]([C@H]([C@@H]([C@H]1O[H])O)O)(CO)O	1040c1f3a9e592c
C1(=C)C[C@@H](O[C@H]1[C@@H](C(=O)N([H])[H])O)O	1040d805ddb8890c
C1[C@]([C@](CO1)(CO)O)(CCN([H])[H])O	1040e201595cbeb9
C1=C[C@@H]([C@@H](O[C@H](C1)CO)N([H])[H])O	1040e2cb56f8ec59
C(=C\[C@](C(=O)O)(CN([H])[H])O)/C(=O)C	1040fa19174b1e57
C(=O)([C@H]1[C@@H]([C@@H](C)O[C@H]1O)O)N([H])[H]	10410be0536c2f0e
[C@H]1([C@H](O[C@@H]([C@]1(OCC)N([H])[H])C)O)O	104122b2c8ac8473
C(=O)([C@](C)([C@@H](C)N([H])[H])[C@@H](CO)O)O	1041507a680c8447
C(=O)([C@@H]1CO[C@H]([C@@H]1O)[C@H](C)O)O[H]	104155152275a791
C(=O)([C@@H]1CO[C@H]([C@@H]1O)[C@H](C)O[H])O	104155152275a791
C(=O)([C@@H]1CO[C@H]([C@@H]1O[H])[C@H](C)O)O	104155152275a791
C(=O)[C@@]1([C@@H](CO[C@@H]1O)O)CO[H]	1041557933e1395b
C(=O)[C@@]1([C@@H](CO[C@@H]1O)O[H])CO	1041557933e1395b
C(=O)[C@@]1([C@@H](CO[C@@H]1O[H])O)CO	1041557933e1395b
C1(=C(CO[C@H]1O)N([H])[H])[C@@H]([C@@H](C)O)O	104168a4af81c994
C(=O)[C@]1(C[C@H]([C@H](COC1)O)O)O[H]	10419e0eb6684c07
C(=O)[C@]1(C[C@H]([C@H](COC1)O)O[H])O	10419e0eb6684c07
C(=O)[C@]1(C[C@H]([C@H](COC1)O[H])O)O	10419e0eb6684c07
C1[C@H]2CO[C@H]([C@](CO1)([C@@H]2O)O)N([H])[H]	1041b0c6c1ad4d29
C1COC[C@@H]([C@H]([C@@H](CO1)N([H])[H])O)O	1041b30cea2041dd
C(=O)([C@](C)(CO)O)OC[C@@H](C)O[H]	1041c859c2e0b0fd
C(=O)([C@](C)(CO)O[H])OC[C@@H](C)O	1041c859c2e0b0fd
C(=O)([C@](C)(CO[H])O)OC[C@@H](C)O	1041c859c2e0b0fd
C(=O)(CC[C@@]1(C[C@@H](OC1)O)O)N([H])[H]	1041d843b02f1653
C=C([C@H]([C@H](CO)O)O)OCCO[H]	1041df4f5cdc227a
C=C([C@H]([C@H](CO)O)O[H])OCCO	1041df4f5cdc227a
C=C([C@H]([C@H](CO)O[H])O)OCCO	1041df4f5cdc227a
C=C([C@H]([C@H](CO[H])O)O)OCCO	1041df4f5cdc227a
C1(=O)[C@@H]([C@@H](C[C@H]([C@@H]1O)O)C)O[H]	1041ffa8837dc2a6
C1(=O)[C@@H]([C@@H](C[C@H]([C@@H]1O)O[H])C)O	1041ffa8837dc2a6
C1(=O)[C@H]([C@@H](C[C@H]([C@H]1O)C)O)O[H]	1041ffa8837dc2a6
C1(=O)CO[C@H]2[C@@H](C[C@@H]([C@@]12N([H])[H])O)O	10420d35993d1861
C1(=O)[C@@H]2[C@@H]([C@@](C[C@@H]2O)(CO1)O)O[H]	104237735332e336
C1(=O)[C@H]2[C@H](C[C@@](CO1)([C@H]2O)O)O[H]	104237735332e336
C1(=O)[C@H]2[C@H](C[C@@](CO1)([C@H]2O)O[H])O	104237735332e336
C1=C([C@H](O[C@H]1[C@H](C=O)O)O)O[H]	10423de9cf701e9d
C\1(=C\N([H])[H])/[C@H]([C@@H]([C@@H](C(=O)C)O1)O)O	10424ac263f7bdb9
C1[C@H]2[C@H]([C@@H]([C@@]1([C@@H](O2)O)N([H])[H])O)O	10424fe15745f262
C(=O)[C@](C)([C@@H](C)[C@@H](C(=O)O)O)N([H])[H]	104264da23595f72
C1(=C([C@@H](C(=O)[C@@H]1C(=O)O)O)N([H])[H])C	1042691380e75ca9
C(=O)CO[C@@H]1[C@@H](C[C@H]([C@H]1O)N([H])[H])O	10428ecade73743d
C1[C@@H](COC[C@H]1O)[C@H](CO)O[H]	10429561f1aee8b8
C1[C@@H](COC[C@H]1O)[C@H](CO[H])O	10429561f1aee8b8
C1[C@@H](COC[C@H]1O[H])[C@H](CO)O	10429561f1aee8b8
C(=C(\C(=O)O)/CO)/[C@H](C(=O)C)O[H]	1042a3ead913cfe2
