Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons
G5	C(CO)(C1(CC(CCO1)O)O)=O	WVQCQCNSLGCVNR	176.068473484	C7H12O5	7	12	5	-1.5756	-0.338	5	3	86.99	2.456	5	0.2839263339797963	0.7142857142857143
G5	C1(C(C)OC(C(CO)C1O)O)=O	VZWSTKLFUMAQNN	176.068473484	C7H12O5	7	12	5	-1.3557	-0.359	5	3	86.99	1.0981	5	0.3885366832699077	0.7142857142857143
G5	C1CC(CC(CO)(O)O1)O	VJUDPTAMJSVBSC	148.073558864	C6H12O4	6	12	4	-0.977	-0.416	4	3	69.92	-3.2605	4	0.1461423948661515	0.6666666666666666
G5	CC1(C(C(CCO1)O)O)O	NOFQFCFVHSWQHK	148.073558864	C6H12O4	6	12	4	-0.9024	-0.524	4	3	69.92	1.6258	4	0.1438775276239385	0.6666666666666666
G5	C1CC(CO)(C(C(O)O1)CO)O	BIFUSTDBZYMIKN	178.084123548	C7H14O5	7	14	5	-1.6007	0.069	5	4	90.15	-3.216	5	0.5306977973616346	0.7142857142857143
G5	C1CC(C(C(CCO)(O)O1)O)O	WBLWZWSUOXRCFH	178.084123548	C7H14O5	7	14	5	-1.3747	-0.287	5	4	90.15	-1.4367	5	0.4250092591530562	0.7142857142857143
G5	C1CC(C(CO)C(CO)(O)O1)O	XMHZRFBVGLFBQW	178.084123548	C7H14O5	7	14	5	-1.6344	-0.069	5	4	90.15	-0.095132	5	0.5306977973616344	0.7142857142857143
G5	CC1(C(COC(C1CO)O)O)O	BWVKLBZLXUZQAZ	178.084123548	C7H14O5	7	14	5	-1.5261	-0.039	5	4	90.15	0.03936	5	0.5284329301194216	0.7142857142857143
G5	C1CC(CC(C(CO)O)(O)O1)O	FMUUHMHSBZYQTJ	178.084123548	C7H14O5	7	14	5	-1.5444	-0.287	5	4	90.15	0.44133	5	0.4250092591530562	0.7142857142857143
G5	C(C1C(O)OCCC1O)(O)=O	HIDUWHKXPMXULX	162.05282342	C6H10O5	6	10	5	-1.3216	-0.311	5	3	86.99	0.25955	5	0.0920791548044314	0.8333333333333334
G5	C(C1(CC(CCO1)O)O)(O)=O	NYJRIAARISAIRT	162.05282342	C6H10O5	6	10	5	-1.3266	-0.398	5	3	86.99	-0.69885	5	-0.014796061727892	0.8333333333333334
G5	C1C(C2(C(C(CCO2)O)O1)O)O	JVSLETWFFQCWOD	176.068473484	C7H12O5	7	12	5	-1.6929	-0.369	5	3	79.15	-1.0213	5	0.4192763069068645	0.7142857142857143
G5	CC1C(C(CC(CO)(O)O1)O)O	FMXPSUZWUHALCH	178.084123548	C7H14O5	7	14	5	-1.5044	-0.395	5	4	90.15	-0.49638	5	0.4227443919108435	0.7142857142857143
G5	CC1(C(C(C(C(C)O1)O)O)O)O	VQBQVZXKANDFAC	178.084123548	C7H14O5	7	14	5	-1.4298	-0.503	5	4	90.15	1.8017	5	0.420479524668631	0.7142857142857143
G5	C(C1(CC(CC(CO)O1)O)O)O	ATGWBCMEPCKSMT	178.084123548	C7H14O5	7	14	5	-1.579	-0.287	5	4	90.15	-2.8955	5	0.4250092591530562	0.7142857142857143
G5	CC1(C(C(CC(CO)O1)O)O)O	BBLQKUFAQIDUFO	178.084123548	C7H14O5	7	14	5	-1.5044	-0.395	5	4	90.15	-1.2417	5	0.4227443919108433	0.7142857142857143
G5	C1(C(O)OCC(C)(C1O)O)=O	HVEQUVFYUNIYPA	162.05282342	C6H10O5	6	10	5	-1.5771	-0.038	5	3	86.99	2.8887	5	0.6603098917028392	0.8333333333333334
G5	C1(COC(CO)(CC1O)O)=O	UWYSZJDSGJVXIX	162.05282342	C6H10O5	6	10	5	-1.6854	-0.068	5	3	86.99	-1.1995	5	0.6625747589450518	0.8333333333333334
G5	C1(C(C)(O)OCC(C)(C1O)O)=O	UJDAIKHOJICQJJ	176.068473484	C7H12O5	7	12	5	-1.3128	-0.285	5	3	86.99	3.1791	5	0.2782099211716258	0.7142857142857143
G5	C1(C(CO)(O)OCC(C)(C1)O)=O	IOOKKQXEJWUFMQ	176.068473484	C7H12O5	7	12	5	-1.3874	-0.177	5	3	86.99	2.594	5	0.2804747884138382	0.7142857142857143
G5	C1(COC(C)(C(CO)(C1)O)O)=O	RILJSOPMZDPVCH	176.068473484	C7H12O5	7	12	5	-1.3874	-0.177	5	3	86.99	-0.13198	5	0.2804747884138382	0.7142857142857143
G5	C1(COC(CO)(CC1(C)O)O)=O	KFSUYJOMHZIIIG	176.068473484	C7H12O5	7	12	5	-1.3874	-0.177	5	3	86.99	-0.266	5	0.2804747884138382	0.7142857142857143
G5	C1(COC(CO)(C(C)(C1)O)O)=O	IPKZCETYMBIVEM	176.068473484	C7H12O5	7	12	5	-1.3874	-0.177	5	3	86.99	3.2323	5	0.2804747884138382	0.7142857142857143
G5	C1(COC(C)(C(C1(C)O)O)O)=O	MHQQNTPCXWHYGG	176.068473484	C7H12O5	7	12	5	-1.3128	-0.285	5	3	86.99	3.4777	5	0.278209921171626	0.7142857142857143
G5	C1(C(C)OC(CC1O)(CO)O)=O	MTXFDDBTYJMLCK	176.068473484	C7H12O5	7	12	5	-1.3607	-0.446	5	3	86.99	-0.19728	5	0.2816614667375836	0.7142857142857143
G5	C1(COC(C(C1)O)(C(C)O)O)=O	CKMRDZZUFFOKBZ	176.068473484	C7H12O5	7	12	5	-1.3261	-0.446	5	3	86.99	1.8451	5	0.281661466737584	0.7142857142857143
G5	C1(C(C)OC(C(C1O)O)(C)O)=O	KBTPJROHONTPPF	176.068473484	C7H12O5	7	12	5	-1.2861	-0.554	5	3	86.99	2.9561	5	0.2793965994953713	0.7142857142857143
G5	C1CC(CO)(CC(CO)(O)O1)O	CWIPXRLLHOFPMA	178.084123548	C7H14O5	7	14	5	-1.6057	-0.018	5	4	90.15	-3.7855	5	0.4238225808293109	0.7142857142857143
G5	CC1(C(C(CO)(CCO1)O)O)O	RDWPANGRXLWRPZ	178.084123548	C7H14O5	7	14	5	-1.5311	-0.126	5	4	90.15	-1.2518	5	0.421557713587098	0.7142857142857143
G5	C1C(C(C)(CC(CO)(O)O1)O)O	UEDOWGXTBWUCSC	178.084123548	C7H14O5	7	14	5	-1.5311	-0.126	5	4	90.15	-2.3999	5	0.4215577135870982	0.7142857142857143
G5	CC1(C(COC(C)(C1O)O)O)O	FWCWKHAGWQTXSS	178.084123548	C7H14O5	7	14	5	-1.4565	-0.234	5	4	90.15	0.7035	5	0.4192928463448855	0.7142857142857143
G5	C1C(C(C(C(O)O1)C(C)O)O)O	IPYGVVRTSNJUCO	178.084123548	C7H14O5	7	14	5	-1.4648	-0.308	5	4	90.15	-4.7443	5	0.5296196084431669	0.7142857142857143
G5	CC1(C(C(C(CO1)O)O)O)O	YLWWLYACYNLGLT	164.068473484	C6H12O5	6	12	5	-1.7545	-0.125	5	4	90.15	-3.2863	5	0.8013928168760991	0.8333333333333334
G5	CC1CC(C(C(CO)(O)O1)O)O	UANIIDRUNOFTCQ	178.084123548	C7H14O5	7	14	5	-1.5044	-0.395	5	4	90.15	1.8421	5	0.4227443919108435	0.7142857142857143
G5	C1CC(C(C(CO)(O)O1)O)O	GHOOLRNQAXXFMT	164.068473484	C6H12O5	6	12	5	-1.8291	-0.017	5	4	90.15	0.091978	5	0.8036576841183113	0.8333333333333334
G5	C(C1C(O)OC(C)C(C1O)O)=O	RUFMOPJMICUYDJ	176.068473484	C7H12O5	7	12	5	-1.7117	-0.523	5	3	86.99	-1.7101	5	0.389723361593653	0.7142857142857143
G5	C(C1C(O)OCC(C1(C)O)O)=O	DPGRQAUIPSWVFZ	176.068473484	C7H12O5	7	12	5	-1.7384	-0.254	5	3	86.99	-2.0383	5	0.3885366832699075	0.7142857142857143
G5	C1(C(O)OC(C(C1)O)C(C)O)=O	YCEYTROZYKITNJ	176.068473484	C7H12O5	7	12	5	-1.2657	-0.577	5	3	86.99	0.66229	5	0.2828481450613293	0.7142857142857143
G5	C(C1(CC(C(C(C)O1)O)O)O)=O	IFLSASHIWBWHRM	176.068473484	C7H12O5	7	12	5	-1.7167	-0.61	5	3	86.99	-0.42343	5	0.2828481450613293	0.7142857142857143
G5	C(C1C(COC(C1(C)O)O)O)=O	OKQHOAXXLWRBKI	176.068473484	C7H12O5	7	12	5	-1.7384	-0.254	5	3	86.99	-0.68655	5	0.3885366832699072	0.7142857142857143
G5	C(C1C(COC(C)(C1O)O)O)=O	VDKCWWPDLOJILZ	176.068473484	C7H12O5	7	12	5	-1.7721	-0.392	5	3	86.99	-0.68667	5	0.3885366832699072	0.7142857142857143
G5	C(C1(CC(C)(C(CO1)O)O)O)=O	CLNPBQHJYQMXCJ	176.068473484	C7H12O5	7	12	5	-1.7434	-0.341	5	3	86.99	-2.3245	5	0.2816614667375838	0.7142857142857143
G5	C(C1(C(CO)C(CCO1)O)O)=O	DNJWLKRISRDRKA	176.068473484	C7H12O5	7	12	5	-1.8467	-0.284	5	3	86.99	-2.0401	5	0.3908015505121197	0.7142857142857143
G5	C1(C(O)OCC(C)(C1CO)O)=O	GBSMBPOXSFIKJL	176.068473484	C7H12O5	7	12	5	-1.3824	-0.09	5	3	86.99	2.085	5	0.3873500049461615	0.7142857142857143
G5	C1(COC(C(CCO)(C1)O)O)=O	DNLAWFUGBIXJRV	176.068473484	C7H12O5	7	12	5	-1.1973	-0.2	5	3	86.99	-0.33039	5	0.2839263339797963	0.7142857142857143
G5	C1(COC(C(C1)O)(CCO)O)=O	BSWOEIACXKJWRV	176.068473484	C7H12O5	7	12	5	-1.231	-0.338	5	3	86.99	0.5113	5	0.2839263339797963	0.7142857142857143
G5	C(C1(CCOC(C)(C1O)O)O)=O	SOFSVBBGYQVYCJ	176.068473484	C7H12O5	7	12	5	-1.7434	-0.341	5	3	86.99	-1.3801	5	0.2816614667375838	0.7142857142857143
G5	C(C(C1C(O)OCCC1O)O)=O	OUEDTIMOTBROLT	176.068473484	C7H12O5	7	12	5	-1.7517	-0.415	5	3	86.99	-2.3743	5	0.3919882288358655	0.7142857142857143
G5	C(C1C(C(O)OCC1(C)O)O)=O	RVPOOAUFGSLRCC	176.068473484	C7H12O5	7	12	5	-1.7384	-0.254	5	3	86.99	-0.75098	5	0.3885366832699075	0.7142857142857143
G5	C(C1CC(C(C(C)(O1)O)O)O)=O	YNJIBEUUYJYMSG	176.068473484	C7H12O5	7	12	5	-1.7167	-0.61	5	3	86.99	-1.2046	5	0.2828481450613293	0.7142857142857143
G5	C(C)(C1C(CC(C(O1)O)O)O)=O	ALCAIMYPDXLRLK	176.068473484	C7H12O5	7	12	5	-1.4406	-0.577	5	3	86.99	1.0079	5	0.2828481450613291	0.7142857142857143
G5	C(CO)(C1C(O)OCCC1O)=O	BKAKXSUVYSACKF	176.068473484	C7H12O5	7	12	5	-1.5706	-0.251	5	3	86.99	1.0803	5	0.3908015505121204	0.7142857142857143
G5	C(C1C(CO)(O)OCCC1O)=O	KHYCGRVANDYHFB	176.068473484	C7H12O5	7	12	5	-1.8467	-0.284	5	3	86.99	-2.2377	5	0.3908015505121204	0.7142857142857143
G5	C(CC1(C(C(CCO1)O)O)O)=O	FBJITGYASTZERO	176.068473484	C7H12O5	7	12	5	-1.587	-0.502	5	3	86.99	-1.676	5	0.2851130123035418	0.7142857142857143
G5	C(C1COC(CC1(CO)O)O)=O	GSQPPIBLASXOSA	176.068473484	C7H12O5	7	12	5	-1.813	-0.146	5	3	86.99	-5.0935	5	0.3908015505121199	0.7142857142857143
G5	C(C(C1(CC(CCO1)O)O)O)=O	XMRZTTXCWIETHD	176.068473484	C7H12O5	7	12	5	-1.7567	-0.502	5	3	86.99	-1.5937	5	0.285113012303542	0.7142857142857143
G5	C(C1COC(C(C1(C)O)O)O)=O	NLNKZBQZAHUSSA	176.068473484	C7H12O5	7	12	5	-1.7384	-0.254	5	3	86.99	-0.50031	5	0.3885366832699077	0.7142857142857143
G5	CC1C(C(CO)(CC(O)O1)O)O	QXDPQWZGAZOIJP	178.084123548	C7H14O5	7	14	5	-1.4707	-0.257	5	4	90.15	-0.71141	5	0.4227443919108435	0.7142857142857143
G5	C(C1(CO)CC(CC(O)O1)O)O	UBLDHELKTOJWQV	178.084123548	C7H14O5	7	14	5	-1.5453	-0.149	5	4	90.15	-4.8925	5	0.4250092591530562	0.7142857142857143
G5	C(C(C1CC(CC(O)O1)O)O)O	DIMFFKHWEWHXJU	178.084123548	C7H14O5	7	14	5	-1.484	-0.418	5	4	90.15	0.34413	5	0.4261959374768015	0.7142857142857143
G5	C(C1(CC(O)OCC1CO)O)=O	LNMFDXNSKFTXEM	176.068473484	C7H12O5	7	12	5	-1.813	-0.146	5	3	86.99	-3.1055	5	0.3908015505121197	0.7142857142857143
G5	C(C(C1COC(CC1O)O)O)=O	XZQUQYJTJBFDGM	176.068473484	C7H12O5	7	12	5	-1.7517	-0.415	5	3	86.99	-2.0719	5	0.3919882288358652	0.7142857142857143
G5	C(C(C1(CC(O)OCC1)O)O)=O	HVLAWSUCLMTSJZ	176.068473484	C7H12O5	7	12	5	-1.723	-0.364	5	3	86.99	-2.0483	5	0.285113012303542	0.7142857142857143
G5	C(CC1CC(C(C(O)O1)O)O)=O	ZUVVQJXFEZDMLS	176.068473484	C7H12O5	7	12	5	-1.5266	-0.633	5	3	86.99	-1.7415	5	0.2862996906272873	0.7142857142857143
G5	C(C(C1CC(CC(O)O1)O)O)=O	VPEJCRGEQUEHSV	176.068473484	C7H12O5	7	12	5	-1.6963	-0.633	5	3	86.99	-1.6027	5	0.2862996906272873	0.7142857142857143
G5	C(C1C(C)OC(C(C1O)O)O)=O	BBHSVXSMSPRMDN	176.068473484	C7H12O5	7	12	5	-1.7117	-0.523	5	3	86.99	-1.9818	5	0.389723361593653	0.7142857142857143
G5	C(C1(C)C(C(CC(O1)O)O)O)=O	LWXQUPITNRVVDR	176.068473484	C7H12O5	7	12	5	-1.683	-0.472	5	3	86.99	-2.4975	5	0.2828481450613293	0.7142857142857143
G5	C(C1C(C)(C(CC(O1)O)O)O)=O	KOTXTCFZBHEVKJ	176.068473484	C7H12O5	7	12	5	-1.683	-0.472	5	3	86.99	0.38002	5	0.2828481450613293	0.7142857142857143
G5	C(C1C(C(C)(CC(O1)O)O)O)=O	XLZPKPUVYNVXAU	176.068473484	C7H12O5	7	12	5	-1.683	-0.472	5	3	86.99	0.455	5	0.2828481450613293	0.7142857142857143
G5	C(C1(CC(O)OC(CO)C1)O)=O	FJONFXJQITVNPM	176.068473484	C7H12O5	7	12	5	-1.7576	-0.364	5	3	86.99	-6.5973	5	0.285113012303542	0.7142857142857143
G5	CC1C(C(CC(O)O1)O)O	FDWRIIDFYSUTDP	148.073558864	C6H12O4	6	12	4	-0.842	-0.655	4	3	69.92	2.4617	4	0.1450642059476841	0.6666666666666666
G5	C1C(C(C)(CC(O)O1)O)O	CZFJEQMNIZGHBG	148.073558864	C6H12O4	6	12	4	-0.8687	-0.386	4	3	69.92	0.90167	4	0.1438775276239388	0.6666666666666666
G5	CC(C1(COC(CC1O)O)O)O	IYSTWVAOIONDOB	178.084123548	C7H14O5	7	14	5	-1.4361	-0.257	5	4	90.15	0.44839	5	0.4227443919108435	0.7142857142857143
G5	CC1C(CO)(C(CC(O)O1)O)O	YTGZXMBVZUFXKM	178.084123548	C7H14O5	7	14	5	-1.4707	-0.257	5	4	90.15	2.5757	5	0.4227443919108437	0.7142857142857143
G5	C(C1(COC(CC1(C)O)O)O)=O	QERDPAUZFBRSMT	176.068473484	C7H12O5	7	12	5	-1.7097	-0.203	5	3	86.99	0.33158	5	0.2816614667375838	0.7142857142857143
G5	C(C1CC(CO)(CC(O1)O)O)=O	KKDOKTOFAPABQY	176.068473484	C7H12O5	7	12	5	-1.7576	-0.364	5	3	86.99	-6.3675	5	0.2851130123035418	0.7142857142857143
G5	C(C1(C(C(O)OC(C)C1)O)O)=O	BJULOOAFDSXGIP	176.068473484	C7H12O5	7	12	5	-1.683	-0.472	5	3	86.99	-1.2358	5	0.2828481450613291	0.7142857142857143
G5	C(C1C(CC(C)(C(O1)O)O)O)=O	SLMNKGQJFWNBSN	176.068473484	C7H12O5	7	12	5	-1.683	-0.472	5	3	86.99	-0.00011734	5	0.2828481450613293	0.7142857142857143
G5	C(C1(C)CC(C(C(O1)O)O)O)=O	LPIYEOOBTFPXMY	176.068473484	C7H12O5	7	12	5	-1.683	-0.472	5	3	86.99	-3.7797	5	0.2828481450613293	0.7142857142857143
G5	C(C1C(CC(C(C)(O1)O)O)O)=O	AIZUIYUFALALMZ	176.068473484	C7H12O5	7	12	5	-1.7167	-0.61	5	3	86.99	-0.14606	5	0.2828481450613293	0.7142857142857143
G5	C(C)(C1CC(C(C(O1)O)O)O)=O	JOGSFVRQNKELBA	176.068473484	C7H12O5	7	12	5	-1.4406	-0.577	5	3	86.99	1.2937	5	0.2828481450613293	0.7142857142857143
G5	CC1CC(C(C(O)O1)O)O	BJBURJZEESAQPG	148.073558864	C6H12O4	6	12	4	-0.842	-0.655	4	3	69.92	1.7395	4	0.1450642059476843	0.6666666666666666
G5	C1CC(C(C(O)O1)O)O	QDHDQJXBEOUAGE	134.0579088	C5H10O4	5	10	4	-1.1667	-0.277	4	3	69.92	-0.13227	4	0.525977498155152	0.8
G5	C1(COC(C(C1(C)O)O)O)=O	MGKRABMEGUYURN	162.05282342	C6H10O5	6	10	5	-1.5771	-0.038	5	3	86.99	3.0248	5	0.6603098917028392	0.8333333333333334
G5	C1(C(C)(O)OCC(C1O)O)=O	JIDIEBFSSKEGHB	162.05282342	C6H10O5	6	10	5	-1.6108	-0.176	5	3	86.99	-1.8325	5	0.6603098917028392	0.8333333333333334
G5	C1(C(C)OC(C(C1O)O)O)=O	WGDVREBVOHPKLZ	162.05282342	C6H10O5	6	10	5	-1.5504	-0.307	5	3	86.99	1.5147	5	0.6614965700265845	0.8333333333333334
G5	CC1(C(COC(C1O)O)O)O	SSMPRPLPMPCTFA	164.068473484	C6H12O5	6	12	5	-1.7208	0.013	5	4	90.15	0.20647	5	0.8013928168760991	0.8333333333333334
G5	C1(COC(CC1(CO)O)O)=O	JMXNMJBCJCUYMD	162.05282342	C6H10O5	6	10	5	-1.6517	0.07	5	3	86.99	-1.1005	5	0.6625747589450514	0.8333333333333334
G5	C(C1(C(CC(CO1)O)O)O)=O	XRBJMPBHRHWXBF	162.05282342	C6H10O5	6	10	5	-2.0414	-0.232	5	3	86.99	-1.3008	5	0.6637614372687971	0.8333333333333334
G5	C(C1(COC(C(C1)O)O)O)=O	UGVBIAXMCLQCCG	162.05282342	C6H10O5	6	10	5	-2.0077	-0.094	5	3	86.99	-2.6437	5	0.6637614372687967	0.8333333333333334
G5	CC1(CCOC(C1O)O)O	BCIYTPOQXAFYPB	148.073558864	C6H12O4	6	12	4	-0.8687	-0.386	4	3	69.92	2.2094	4	0.1438775276239388	0.6666666666666666
G5	C(C)(C1(C(O)OCCC1O)O)=O	KJGJOQSFLYIFNQ	176.068473484	C7H12O5	7	12	5	-1.4673	-0.308	5	3	86.99	1.5881	5	0.2816614667375836	0.7142857142857143
G5	C(C1(C(C)(O)OCCC1O)O)=O	TYTKWPRJHGGJBE	176.068473484	C7H12O5	7	12	5	-1.7434	-0.341	5	3	86.99	-0.28109	5	0.2816614667375838	0.7142857142857143
G5	C1CC(C(C(O)O1)(CO)O)O	MDHXGQWMEDWQJU	164.068473484	C6H12O5	6	12	5	-1.7954	0.121	5	4	90.15	0.18059	5	0.8036576841183113	0.8333333333333334
G5	C(CC1(C(O)OCCC1O)O)=O	LJLYHQMDRVOPPO	176.068473484	C7H12O5	7	12	5	-1.5533	-0.364	5	3	86.99	-1.8228	5	0.2851130123035416	0.7142857142857143
G5	C(C1(CC(O)OCC1(C)O)O)=O	WRAVESOYUCSAJK	176.068473484	C7H12O5	7	12	5	-1.7097	-0.203	5	3	86.99	-1.0277	5	0.2816614667375836	0.7142857142857143
G5	C(C1(CCOC(C1(C)O)O)O)=O	VIZRWCWKUNPLOJ	176.068473484	C7H12O5	7	12	5	-1.7097	-0.203	5	3	86.99	-1.4981	5	0.281661466737584	0.7142857142857143
G5	C(C1(C(O)OCCC1O)CO)=O	ZQAKEPBJDBMPOV	176.068473484	C7H12O5	7	12	5	-1.7795	-0.214	5	3	86.99	-2.4564	5	0.3908015505121197	0.7142857142857143
G5	CC(C1(C(O)OCCC1O)O)O	UKFMTYVGCXKBAL	178.084123548	C7H14O5	7	14	5	-1.4361	-0.257	5	4	90.15	-0.011228	5	0.4227443919108435	0.7142857142857143
G5	CC1(C(CO)(C(CCO1)O)O)O	CRLAEQRIDGUNCJ	178.084123548	C7H14O5	7	14	5	-1.5311	-0.126	5	4	90.15	1.8055	5	0.4215577135870982	0.7142857142857143
G5	C1C2(C(CO1)(C(CCO2)O)O)O	RGOXJVVPODFFFI	176.068473484	C7H12O5	7	12	5	-1.7196	-0.1	5	3	79.15	-1.0446	5	0.4180896285831192	0.7142857142857143
G5	CC1CC(C(C(O)O1)(CO)O)O	CKFNDJMZNYVNMM	178.084123548	C7H14O5	7	14	5	-1.4707	-0.257	5	4	90.15	1.6636	5	0.4227443919108435	0.7142857142857143
G5	C(C1(C(C)OC(CC1O)O)O)=O	XZMSEILDGSMWNN	176.068473484	C7H12O5	7	12	5	-1.683	-0.472	5	3	86.99	0.53948	5	0.2828481450613293	0.7142857142857143
G5	C(C1(C(C)(C(CCO1)O)O)O)=O	BYVHZAOUIJGNKD	176.068473484	C7H12O5	7	12	5	-1.7434	-0.341	5	3	86.99	0.30551	5	0.281661466737584	0.7142857142857143
G5	C1CC(C(C(O)O1)(CCO)O)O	AIJKVCHMZUZUDD	178.084123548	C7H14O5	7	14	5	-1.341	-0.149	5	4	90.15	-1.5905	5	0.4250092591530562	0.7142857142857143
G5	C1(C(O)OCC(C)(C1(C)O)O)=O	NYBYBNCBCYTFEI	176.068473484	C7H12O5	7	12	5	-1.2791	-0.147	5	3	86.99	3.333	5	0.2782099211716253	0.7142857142857143
G5	C(C)(C1(C(COC(C1)O)O)O)=O	SFAAORWAZFCCPI	176.068473484	C7H12O5	7	12	5	-1.4673	-0.308	5	3	86.99	0.28065	5	0.2816614667375838	0.7142857142857143
G5	C1(C(O)OCC(C1(C)O)O)=O	LQXOBNWVTSWQJM	162.05282342	C6H10O5	6	10	5	-1.5771	-0.038	5	3	86.99	0.95469	5	0.6603098917028392	0.8333333333333334
G5	C(CC1(CC(C(CO1)O)O)O)=O	GGJIKHGOCKHGFZ	176.068473484	C7H12O5	7	12	5	-1.587	-0.502	5	3	86.99	-4.8142	5	0.2851130123035418	0.7142857142857143
G5	C(C1C(C)(O)OCC(C1O)O)=O	FZFJVBHKZJYWFE	176.068473484	C7H12O5	7	12	5	-1.7721	-0.392	5	3	86.99	-5.0785	5	0.3885366832699077	0.7142857142857143
G5	C1C2(C(C(C(CO2)O)O1)O)O	CJJYSJZTQBZYCY	162.05282342	C6H10O5	6	10	5	-2.0349	-0.099	5	3	79.15	0.22474	5	0.8013762774380779	0.8333333333333334
G5	C1C2(C(C(C(CO2)O1)O)O)O	NJSPVVCISFVTNQ	162.05282342	C6H10O5	6	10	5	-2.0349	-0.099	5	3	79.15	0.22481	5	0.8013762774380779	0.8333333333333334
G5	C(C1(CCC(C(CO)O1)O)O)=O	YJGNJPANEIFAKX	176.068473484	C7H12O5	7	12	5	-1.7913	-0.502	5	3	86.99	-3.7562	5	0.2851130123035418	0.7142857142857143
G5	C1(C(O)OC(CC1)C(CO)O)=O	OWMCNLLOIDOVGZ	176.068473484	C7H12O5	7	12	5	-1.3403	-0.469	5	3	86.99	-0.44691	5	0.2851130123035418	0.7142857142857143
G5	C(C1(CCC(CO)(CO1)O)O)=O	JSSNAMKPLKEFQW	176.068473484	C7H12O5	7	12	5	-1.818	-0.233	5	3	86.99	-7.039	5	0.2839263339797963	0.7142857142857143
G5	C1(C(O)OC(CO)(CO)CC1)=O	KPHPHNCKSVZAHP	176.068473484	C7H12O5	7	12	5	-1.4016	-0.2	5	3	86.99	-5.6398	5	0.2839263339797967	0.7142857142857143
G5	C(CC1C(O)OCC(C1O)O)=O	MTGLNSSIYCGHQM	176.068473484	C7H12O5	7	12	5	-1.582	-0.415	5	3	86.99	-5.7102	5	0.3919882288358655	0.7142857142857143
G5	C(C1CC(O)OC(CO)C1O)=O	BRIGCECSQXNBHC	176.068473484	C7H12O5	7	12	5	-1.7863	-0.415	5	3	86.99	-3.4325	5	0.3919882288358657	0.7142857142857143
G5	C(C1CC(O)OCC1(CO)O)=O	LSSBBIKAVIRAHR	176.068473484	C7H12O5	7	12	5	-1.813	-0.146	5	3	86.99	-2.8289	5	0.3908015505121202	0.7142857142857143
G5	C1(C(O)OC(C)CC(C1O)O)=O	FGZTXJWKWHCXMS	176.068473484	C7H12O5	7	12	5	-1.2084	-0.577	5	3	86.99	2.271	5	0.2793965994953713	0.7142857142857143
G5	C1C(CC(C(C(O)O1)CO)O)O	FRAYRYXSKADQFJ	178.084123548	C7H14O5	7	14	5	-1.4821	-0.2	5	4	90.15	0.32103	5	0.5284329301194216	0.7142857142857143
G5	C1(C(O)OCCC(C1O)O)=O	JXFJDFJTGGAQBV	162.05282342	C6H10O5	6	10	5	-1.5331	-0.199	5	3	86.99	0.84371	5	0.6603098917028392	0.8333333333333334
G5	C1(C(C)(O)OCCC(C1O)O)=O	DXBFYMFOJXABIJ	176.068473484	C7H12O5	7	12	5	-1.2688	-0.446	5	3	86.99	1.7544	5	0.2782099211716258	0.7142857142857143
G5	C1(C(CO)(O)OCCC(C1)O)=O	IBMNDSPKIXRDKS	176.068473484	C7H12O5	7	12	5	-1.3434	-0.338	5	3	86.99	1.7614	5	0.280474788413838	0.7142857142857143
G5	C1CC(C(C(C(O)O1)CO)O)O	DSFBWIVGBYXPDG	178.084123548	C7H14O5	7	14	5	-1.4821	-0.2	5	4	90.15	-0.35139	5	0.5284329301194216	0.7142857142857143
G5	C1C(CC(CC(CO)(O)O1)O)O	PYKXYQGCWWIQIW	178.084123548	C7H14O5	7	14	5	-1.4871	-0.287	5	4	90.15	-2.6353	5	0.4215577135870982	0.7142857142857143
G5	CC1(C(C(CC(CO1)O)O)O)O	TXVGTWWSCSIYNT	178.084123548	C7H14O5	7	14	5	-1.4125	-0.395	5	4	90.15	2.141	5	0.4192928463448853	0.7142857142857143
G5	C1CC(C(CC(CO)(O)O1)O)O	UBNKHQIKXMPQKW	178.084123548	C7H14O5	7	14	5	-1.4871	-0.287	5	4	90.15	-3.0097	5	0.4215577135870982	0.7142857142857143
G5	CC1(C(C(C(CCO1)O)O)O)O	DTTMEZULRSKITC	178.084123548	C7H14O5	7	14	5	-1.4125	-0.395	5	4	90.15	1.7128	5	0.4192928463448853	0.7142857142857143
G5	C(C1C(O)OCC(CC1O)O)=O	XLPNJHZFYHKIET	176.068473484	C7H12O5	7	12	5	-1.6944	-0.415	5	3	86.99	-1.7235	5	0.3885366832699075	0.7142857142857143
G5	C(C1C(O)OCCC(C1O)O)=O	HDVOFGURJNWUSB	176.068473484	C7H12O5	7	12	5	-1.6944	-0.415	5	3	86.99	-2.4352	5	0.3885366832699075	0.7142857142857143
G5	C1(C(O)OC(C)C(C(C1)O)O)=O	OVXIEKGPBXIACT	176.068473484	C7H12O5	7	12	5	-1.2084	-0.577	5	3	86.99	2.5191	5	0.2793965994953713	0.7142857142857143
G5	C(C1(CC(CC(CO1)O)O)O)=O	XQFGLZZJMJTYBL	176.068473484	C7H12O5	7	12	5	-1.6994	-0.502	5	3	86.99	-2.512	5	0.2816614667375836	0.7142857142857143
