Generation	Inchi	Smiles	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons
G4	ALRISDXTQISODZ	C(C1(C(C(CCO1)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4392	-0.308	5	3	92.78	-1.1967	5	0.695189744684935	0.8333333333333334
G4	FHPFZEUVAYTKOQ	C(C1(C(CC(CO1)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4392	-0.308	5	3	92.78	-1.3674	5	0.695189744684935	0.8333333333333334
G4	GRFQDRROBGSJPI	C(C1(C(C(CCO1)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4392	-0.308	5	3	92.78	-1.1898	5	0.695189744684935	0.8333333333333334
G4	NUUUUXQZJCQUQL	C(C1CC(C(C(O1)O)N)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.7766	-0.515	5	3	98.57	-3.4396	5	0.72780473042482	0.8333333333333334
G4	YALOZHVIWXQOJG	C(C1(C(C(CCO1)N)N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.837	-0.384	5	3	98.57	-2.429	5	0.7266180521010742	0.8333333333333334
G4	HCRRNOXTNZQOBC	C1CC(C(C(CN)(O)O1)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.2269	-0.093	5	4	95.94	0.68143	5	0.8350859915344494	0.8333333333333334
G4	BKLHXAKYKVOGPS	C(C1C(C(C(C(O)O1)N)O)N)O	178.095356928	C6H14N2O4	6	14	4.0	-3.4164	0.099	6	5	121.96	-0.20762	6	1.5252162665264943	1.0
G4	GJEOEMRYMIVRFB	C(C1(C(CC(CO1)N)N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.837	-0.384	5	3	98.57	-2.0345	5	0.7266180521010742	0.8333333333333334
G4	JQWUDEGFTGZKBG	CC1(C(C(C(CO1)O)O)N)O	163.084457896	C6H13NO4	6	13	4.0	-2.1523	-0.201	5	4	95.94	-3.6279	5	0.832821124292237	0.8333333333333334
G4	NRMGLNGGSOHFIU	CC1(C(C(C(CO1)O)N)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.1523	-0.201	5	4	95.94	2.3728	5	0.832821124292237	0.8333333333333334
G4	QANRPOCEHZAGIH	C(C1(C(C(O)OCC1N)O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.2576	0.229	6	4	113.01	-2.2127	6	1.3527050339370956	1.0
G4	ZVAZUAMFSVBWOX	C1C2(C(C(C(CO2)O)O1)N)O	161.068807832	C6H11NO4	6	11	4.0	-2.4327	-0.175	5	3	84.94	0.30263	5	0.8328045848542163	0.8333333333333334
G4	FZIXTPDEXNVMHB	C1C2(C(C(C(CO2)O1)O)N)O	161.068807832	C6H11NO4	6	11	4.0	-2.4327	-0.175	5	3	84.94	0.98348	5	0.8328045848542163	0.8333333333333334
G4	LEQXDFHKNNSYMU	C1C(C(C(C(CO)(O)O1)N)N)O	178.095356928	C6H14N2O4	6	14	4.0	-3.4768	0.23	6	5	121.96	0.44159	6	1.524029588202749	1.0
G4	KWNIJFMTBMYKNR	C(C1(C(C(C(CO1)O)N)O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.2913	0.091	6	4	113.01	-1.021	6	1.3527050339370952	1.0
G4	KERMMUSESLPDDY	C1C2(C(C(C(CO2)O1)N)O)O	161.068807832	C6H11NO4	6	11	4.0	-2.4327	-0.175	5	3	84.94	1.2319	5	0.832804584854216	0.8333333333333334
G4	VPZHTGAHYNSZKL	C1(C(CN)(O)OCC(C1O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-2.9353	0.255	6	4	113.01	-1.9885	6	1.35151835561335	1.0
G4	QLTOQRRZNFLHFY	C1(C(C(CN)(O)OCC1O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-2.9353	0.255	6	4	113.01	1.3068	6	1.3515183556133503	1.0
G4	PMQUFLMVWWDCRA	C1(COC(C(C(C1N)O)O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-2.783	0.124	6	4	113.01	-0.35592	6	1.3492534883711371	1.0
G4	MDYKOYRKUNQFBB	C1C(C(C(CC(O)O1)O)O)N	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	1.0381	5	0.832821124292237	0.8333333333333334
G4	CSTCHYSMUQVRPY	C1C(C(C(C(C(O)O1)N)O)O)N	178.095356928	C6H14N2O4	6	14	4.0	-3.3245	0.099	6	5	121.96	0.34232	6	1.5217647209605365	1.0
G4	LTIHEMXASRIIHE	C1C(C(CC(C(O)O1)N)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	-3.1394	5	0.8328211242922372	0.8333333333333334
G4	DIIYJYVICJJUSK	C1C(C(C(C(C(O)O1)N)O)N)O	178.095356928	C6H14N2O4	6	14	4.0	-3.3245	0.099	6	5	121.96	0.40956	6	1.5217647209605365	1.0
G4	AGLHQIUZKWFNFM	C1C(CC(C(C(O)O1)O)O)N	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	0.42761	5	0.8328211242922372	0.8333333333333334
G4	ULCITMYAIMMDID	C1C(C(C(CC(O)O1)O)N)O	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	1.1222	5	0.832821124292237	0.8333333333333334
G4	KQEDOKAKIRCVIW	C1CC(C(C(C(O)O1)O)N)O	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	0.92153	5	0.832821124292237	0.8333333333333334
G4	XOBUXUIOBKRUMU	C1C(C(C(CC(O)O1)N)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	-2.2904	5	0.832821124292237	0.8333333333333334
G4	WLGYKVLWZZBXEE	C1CC(C(C(C(O)O1)O)O)N	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	0.60833	5	0.832821124292237	0.8333333333333334
G4	DJMOLDUGGLOSLT	C(C(C(CC(CO)O)N)N)(O)=O	178.095356928	C6H14N2O4	6	14	4.0	-6.7228	0.013	6	5	129.8	-10.277	6	0.9772044298920952	1.0
G4	XOMGNJRRENVEKF	C(C(CC(C(CO)O)N)N)(O)=O	178.095356928	C6H14N2O4	6	14	4.0	-6.7228	0.013	6	5	129.8	-11.634	6	0.9772044298920952	1.0
G4	KGPYPAKUPGPDND	C(C(CO)=O)(C(CO)(CN)O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.5847	0.637	6	4	120.85	-2.7638	6	1.480877339651895	1.0
G4	QSXPHHFSGUTCLK	C(C(CO)=O)(C(CN)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.0386	0.239	5	3	100.62	-3.0566	5	1.2031971536887351	1.0
G4	HHCBEDVDGCGUDB	C(C(CN)N)(C(C(CO)=O)O)=O	176.079706864	C6H12N2O4	6	12	4.0	-4.0038	0.292	6	4	126.64	-0.84362	6	1.5134923253917785	1.0
G4	UUKWSEIZIMUXPU	C1C(C(C(C1N)O)O)O	133.073893212	C5H11NO3	5	11	3.0	-2.0962	-0.36	4	4	86.71	0.81849	4	1.0122002731467303	0.8
G4	JCVMEWMPQGAZID	C1C(C(C(C(C1O)N)O)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.6063	-0.231	5	5	106.94	0.82044	5	1.2876155918676766	0.8333333333333334
G4	KUKRYTDPJGZVJT	C(C1(CC(C(C1O)N)O)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.7249	0.038	5	5	106.94	-1.8932	5	1.289880459109889	0.8333333333333334
G4	MQKIVFNTVSNSKK	C(C1(CC(C(C1O)O)N)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.7249	0.038	5	5	106.94	-2.0827	5	1.2898804591098891	0.8333333333333334
G4	CMYDZKZZXIFDJA	CC1(C(C(C(C1O)N)O)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.6503	-0.07	5	5	106.94	2.3791	5	1.2876155918676764	0.8333333333333334
G4	YUWYZNZBXAIRNG	C1C(C(C(C(C1O)O)N)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.6063	-0.231	5	5	106.94	0.79199	5	1.2876155918676768	0.8333333333333334
G4	MLAHPGPQFHMHMX	C1C(C(C(C(C1N)N)O)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.0041	-0.307	5	5	112.73	0.72605	5	1.319043899283815	0.8333333333333334
G4	AHUGLZSZXXEETD	C(C1(C(CC(C1O)N)O)O)N	162.100442308	C6H14N2O3	6	14	3.0	-3.1227	-0.038	5	5	112.73	1.1417	5	1.321308766526028	0.8333333333333334
G4	ZUWYTIZDIMLKJN	C(C1(CC(C(C1N)N)O)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.1227	-0.038	5	5	112.73	-2.2082	5	1.3213087665260277	0.8333333333333334
G4	ZMJUUCJZWNSMKL	C(C1(CC(C(C1O)O)N)O)N	162.100442308	C6H14N2O3	6	14	3.0	-3.1227	-0.038	5	5	112.73	0.96147	5	1.321308766526028	0.8333333333333334
G4	PZYKEBAESNKYLI	CC1(C(C(C(C1N)N)O)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.0481	-0.146	5	5	112.73	0.58808	5	1.319043899283815	0.8333333333333334
G4	QNOLFVRLPWOHOK	C1C(C(C(C(C1O)N)N)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.0041	-0.307	5	5	112.73	0.68669	5	1.319043899283816	0.8333333333333334
G4	VPHAONPCSDCWFF	C(C1C(C(C(C1N)N)O)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.1514	-0.089	5	5	112.73	-0.019934	5	1.4281839830583514	0.8333333333333334
G4	AIVLFLVCGYQHLN	C1(CC(C(C1CO)O)N)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	0.87886	4	0.5981574612167928	0.6666666666666666
G4	JRGIQKCYIFSNFZ	C1(C(C(CO)C(C1)N)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	0.28184	4	0.5981574612167928	0.6666666666666666
G4	UKNHSZRXSITUPK	C1(C(C(C(CC1)N)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.6105	-0.681	4	3	83.55	-1.3854	4	0.4890173774422569	0.6666666666666666
G4	JTPGVXTVZRVMRY	C1(C(C(CC1)(CN)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7291	-0.412	4	3	83.55	0.10494	4	0.4912822446844696	0.6666666666666666
G4	HWTPWBGNFWXQPL	C(C1(C(C(CC1)N)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-2.0851	-0.576	4	3	83.55	-3.2477	4	0.4924689230082149	0.6666666666666666
G4	VTNPTMLAXOMKFX	C1(C(CC(C(C1)O)N)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.6105	-0.681	4	3	83.55	2.0703	4	0.4890173774422569	0.6666666666666666
G4	XKNJKGCCBSYOLU	C1(C(CC(CN)(C1)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7291	-0.412	4	3	83.55	1.6608	4	0.4912822446844696	0.6666666666666666
G4	ZRWOFRJBGJHMCY	C(C1(CC(C(C1)O)N)O)=O	145.073893212	C6H11NO3	6	11	3.0	-2.0851	-0.576	4	3	83.55	-2.1835	4	0.4924689230082149	0.6666666666666666
G4	YPBAUHTZBFXDQP	C(C1C(C(CC1O)N)O)=O	145.073893212	C6H11NO3	6	11	3.0	-2.1138	-0.627	4	3	83.55	-1.5476	4	0.5993441395405388	0.6666666666666666
G4	XOZKYQLOWHZDNS	C1(C(C(C(C1)O)CN)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	1.4105	4	0.5981574612167928	0.6666666666666666
G4	HFKIDRPUUOGXQQ	C1(C(C(CC(C1)N)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.6105	-0.681	4	3	83.55	0.85234	4	0.4890173774422569	0.6666666666666666
G4	NSOFALNGHLPINQ	C1(CC(C(C(C1)N)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.6105	-0.681	4	3	83.55	1.5733	4	0.4890173774422569	0.6666666666666666
G4	PNGCCFOFBBREJG	C1(C(C(CC(C1)O)N)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.6105	-0.681	4	3	83.55	2.0615	4	0.4890173774422569	0.6666666666666666
G4	CYFMTOPTIIDQML	C1(C(CC(C1CN)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	0.95157	4	0.5981574612167928	0.6666666666666666
G4	ZRQQLOGMICSONH	C(C1C(CC(C1N)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-2.1138	-0.627	4	3	83.55	-1.534	4	0.5993441395405383	0.6666666666666666
G4	HYFIJDWPAXCLLE	C(C1CC(C(C1O)O)N)=O	145.073893212	C6H11NO3	6	11	3.0	-2.1138	-0.627	4	3	83.55	-2.7787	4	0.5993441395405389	0.6666666666666666
G4	RHGVKJUCCZXRFO	C1(C(C(C(CN)C1)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	0.54684	4	0.5981574612167928	0.6666666666666666
G4	QINIBZWPYMQPLB	C(C1C(C(CC1N)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-2.1138	-0.627	4	3	83.55	-2.2376	4	0.5993441395405381	0.6666666666666666
G4	GANYEAHWDILABC	C1(CC(C(C1CN)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	1.1342	4	0.5981574612167928	0.6666666666666666
G4	DTFAJAKTSMLKAT	C1C(C(C(C(C1N)O)O)O)N	162.100442308	C6H14N2O3	6	14	3.0	-3.0041	-0.307	5	5	112.73	1.2079	5	1.3190438992838152	0.8333333333333334
G4	FEKVBGUMJMUMFQ	C1C(C(C(C(C1N)O)N)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.0041	-0.307	5	5	112.73	0.78484	5	1.3190438992838152	0.8333333333333334
G4	CPMXIXBPHOILPV	C(C1C(C(C(C1O)N)O)O)N	162.100442308	C6H14N2O3	6	14	3.0	-3.1514	-0.089	5	5	112.73	0.11796	5	1.4281839830583525	0.8333333333333334
G4	RAJLHDDMNNFKNT	C1C(C(C(C(C=1)O)O)O)N	145.073893212	C6H11NO3	6	11	3.0	-2.0296	-0.402	4	4	86.71	-0.68434	4	0.8095688596439937	0.6666666666666666
G4	MLOWDARKPKOUGX	C(C1C(C(C(C1N)O)N)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.1514	-0.089	5	5	112.73	-0.15969	5	1.4281839830583516	0.8333333333333334
G4	ATAZXTMCIVWJEA	C(C1C(C(C(C1N)O)O)O)N	162.100442308	C6H14N2O3	6	14	3.0	-3.1514	-0.089	5	5	112.73	0.15126	5	1.4281839830583516	0.8333333333333334
G4	UASNBTMPMUREQA	C(C(C(C(CO)(CO)O)O)N)O	181.09502258	C6H15NO5	6	15	5.0	-3.5223	0.739	6	6	127.17	-4.2067	6	1.7630431899984136	1.0
G4	XAAFIAKDJHQNJN	C(C(C(C(CO)(CN)O)O)N)O	180.111006992	C6H16N2O4	6	16	4.0	-3.9201	0.663	6	6	132.96	-2.8416	6	1.7944714974145528	1.0
G4	ZJAUWSGUEXFXCG	C(C(CO)(C(C(CO)N)N)O)O	180.111006992	C6H16N2O4	6	16	4.0	-3.9201	0.663	6	6	132.96	-5.4483	6	1.794471497414553	1.0
G4	LXKGGCDJCFHULY	C(C(CO)(C(C(CN)N)O)O)O	180.111006992	C6H16N2O4	6	16	4.0	-3.9201	0.663	6	6	132.96	-1.0116	6	1.7944714974145524	1.0
G4	VDJCKBUMGZKKDT	CC(CO)(C(C(CO)N)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5956	0.232	5	5	106.94	-4.5768	5	1.103263033504041	0.8333333333333334
G4	OWRCLMREORTCQF	C(C(CC(CO)(CO)O)N)O	165.10010796	C6H15NO4	6	15	4.0	-2.5005	0.34	5	5	106.94	-8.184	5	1.1055279007462535	0.8333333333333334
G4	FBVVVAKNYGZMBQ	CC(C(C(CO)N)O)O	135.089543276	C5H13NO3	5	13	3.0	-2.0495	-0.166	4	4	86.71	-3.6025	4	0.8255828475408823	0.8
G4	GUAGQYKXTJFTJG	C(C(CO)(CCN)O)O	135.089543276	C5H13NO3	5	13	3.0	-1.9331	0.211	4	4	86.71	-5.085	4	0.8266610364593491	0.8
G4	VICXNLJCRXEJPJ	C(C(C(C(CN)O)O)N)O	150.100442308	C5H14N2O3	5	14	3.0	-3.374	0.265	5	5	112.73	-3.2842	5	1.5167913114513931	1.0
G4	GDMJCEYMZMDHGU	C(C(CO)(C(CN)N)O)O	150.100442308	C5H14N2O3	5	14	3.0	-3.3527	0.534	5	5	112.73	-2.15	5	1.515604633127648	1.0
G4	QABITHIWOVBUDO	C(C(C(C(CN)N)O)O)O	150.100442308	C5H14N2O3	5	14	3.0	-3.374	0.265	5	5	112.73	0.0021493	5	1.516791311451393	1.0
G4	QMYJBLOGKQAUJV	C(C(CN)(C(C(CO)N)N)O)O	179.126991404	C6H17N3O3	6	17	3.0	-4.3179	0.587	6	6	138.75	-4.0917	6	1.825899804830692	1.0
G4	XPPSRDXGRHEMIT	C(C(CN)(C(C(CN)N)O)O)O	179.126991404	C6H17N3O3	6	17	3.0	-4.3179	0.587	6	6	138.75	0.43843	6	1.825899804830692	1.0
G4	PRRRLHKJXQASNS	C(C)(C(C(C(CO)N)N)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.0459	-0.164	5	4	109.57	-2.3248	5	0.9947950940706662	0.8333333333333334
G4	OHNPVPHBVHKTGG	C(C(C)(C(C(CO)N)N)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.2057	-0.059	5	4	109.57	-8.2975	5	0.9947950940706664	0.8333333333333334
G4	YCQIPBRDQRSYSL	C(C(C(C(CO)N)N)O)=O	148.084792244	C5H12N2O3	5	12	3.0	-3.5863	0.05	5	4	109.57	-5.6937	5	1.3768950646018794	1.0
G4	JOINEDRPUPHALH	C(C(C(CO)N)N)O	120.089877624	C4H12N2O2	4	12	2.0	-2.8066	0.136	4	4	92.5	-4.6042	4	1.2379244471644886	1.0
G4	KFKQKRMNGRIJMK	CC(CO)(C(C(CO)N)N)O	164.116092372	C6H16N2O3	6	16	3.0	-2.9934	0.156	5	5	112.73	-8.1465	5	1.13469134092018	0.8333333333333334
G4	LTTOXLNYUJSDQU	CC(CO)(C(C(CN)N)O)O	164.116092372	C6H16N2O3	6	16	3.0	-2.9934	0.156	5	5	112.73	-1.375	5	1.1346913409201798	0.8333333333333334
G4	LDKUCJNRPZHRTQ	C(C(CC(CO)(CN)O)N)O	164.116092372	C6H16N2O3	6	16	3.0	-2.8983	0.264	5	5	112.73	-6.8408	5	1.1369562081623923	0.8333333333333334
G4	HPILEZGXVSXEDS	CC(C(C(CO)(CN)O)O)N	164.116092372	C6H16N2O3	6	16	3.0	-2.9934	0.156	5	5	112.73	0.99078	5	1.1346913409201798	0.8333333333333334
G4	XZAGEYFKMQFTHQ	CC(C(C(CO)N)N)O	134.105527688	C5H14N2O2	5	14	2.0	-2.4473	-0.242	4	4	92.5	-6.9707	4	0.85701115495702	0.8
G4	SNKXJQACXANWTB	CC(C(C(CN)N)O)O	134.105527688	C5H14N2O2	5	14	2.0	-2.4473	-0.242	4	4	92.5	-0.27427	4	0.85701115495702	0.8
G4	YKMAIMLGHUQPOD	C(C(CN)(CCN)O)O	134.105527688	C5H14N2O2	5	14	2.0	-2.3309	0.135	4	4	92.5	-3.635	4	0.8580893438754881	0.8
G4	WKPSZZUNSJUQDL	C(C(C(C(CN)O)N)N)O	149.11642672	C5H15N3O2	5	15	2.0	-3.7718	0.189	5	5	118.52	-3.623	5	1.5482196188675326	1.0
G4	CGNXNVYGQCUIAA	C(C(C(C(CN)N)O)O)N	149.11642672	C5H15N3O2	5	15	2.0	-3.7718	0.189	5	5	118.52	0.11796	5	1.5482196188675326	1.0
G4	HKQGWQJAHMYJGG	C(C(CN)(C(CN)N)O)O	149.11642672	C5H15N3O2	5	15	2.0	-3.7505	0.458	5	5	118.52	-0.69996	5	1.5470329405437873	1.0
G4	QSYMXENJNZEBEQ	C(C)(C(CC(CO)N)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.6263	-0.487	4	3	83.55	-5.2989	4	0.3058514974023671	0.6666666666666666
G4	ZSKXVIFQMAFKMN	C(C(C)(CC(CO)N)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7861	-0.382	4	3	83.55	-10.212	4	0.3058514974023671	0.6666666666666666
G4	VTWCJFXAUVLSCM	C(C(C)(C(CN)N)O)=O	132.089877624	C5H12N2O2	5	12	2.0	-2.6383	-0.188	4	3	89.34	-4.8849	4	0.7159282297837608	0.8
G4	PLLHEFWWIFPWHX	C(C(CO)C(CO)N)=O	133.073893212	C5H11NO3	5	11	3.0	-2.3077	-0.055	4	3	83.55	-6.6381	4	0.7936400061421582	0.8
G4	WXLBLSDFFMWTAU	C(C(C(C)O)C(CO)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.9484	-0.433	4	3	83.55	-7.1631	4	0.4127267139346914	0.6666666666666666
G4	WPJRFCZKZXBUNI	C(CC(C(C(C)O)O)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.8074	-0.651	4	3	83.55	-2.0677	4	0.3070381757261132	0.6666666666666666
G4	ASZAJILSDRKYHV	C(CC(CC(CO)N)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7123	-0.543	4	3	83.55	-8.7263	4	0.3093030429683251	0.6666666666666666
G4	HKWCQGOGXHOXCH	C(CO)(CC(CCN)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.5312	-0.379	4	3	83.55	-1.694	4	0.3081163646445798	0.6666666666666666
G4	FHZCXHYPPXFMKS	C(C(C(CN)O)C(CO)N)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.2729	-0.002	5	4	109.57	-6.3289	5	1.1039351778452025	0.8333333333333334
G4	ORBUOMYYFRWRJE	C(CC(C(C(CN)O)O)N)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.1319	-0.22	5	4	109.57	-1.7267	5	0.9982466396366232	0.8333333333333334
G4	GCXANOLBXSKLSS	C(C(C(CCO)N)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.1667	-0.273	4	3	83.55	-3.8006	4	0.6879514679335801	0.8
G4	UYXAVDIBEHJNDK	C(C(C(CC(C)O)N)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.8074	-0.651	4	3	83.55	-4.9029	4	0.3070381757261124	0.6666666666666666
G4	XTPKNROTKPITEA	C(C)(C(C(CCN)O)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.6263	-0.487	4	3	83.55	1.1273	4	0.3058514974023669	0.6666666666666666
G4	AQFBUUMCJWTMRX	C(C(C(C)(CCN)O)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7861	-0.382	4	3	83.55	0.058219	4	0.3058514974023671	0.6666666666666666
G4	VHKZTZNAJIEMJI	C(C(C(CC(CN)O)N)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.1319	-0.22	5	4	109.57	-1.6435	5	0.9982466396366236	0.8333333333333334
G4	CSEJYBPYMYFCSB	C(C(C(C(C(C)N)O)O)N)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.227	-0.328	5	4	109.57	-1.1662	5	0.9959817723944108	0.8333333333333334
G4	PFOGVFUPUNQKIT	C(C(C(C)(C(CN)N)O)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.2057	-0.059	5	4	109.57	-2.422	5	0.9947950940706654	0.8333333333333334
G4	VKGMEBASZJOSIB	C(C(C(CO)C(CO)N)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.8751	0.074	5	4	103.78	-6.2493	5	1.0725068704290637	0.8333333333333334
G4	BIUQZKAWVVXJMF	C(C(C(CN)C(C=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0874	-0.141	5	3	100.62	-2.8904	5	0.9326106235795488	0.8333333333333334
G4	ISSAMKCBRODNJC	C(CC(C(CO)O)N)O	135.089543276	C5H13NO3	5	13	3.0	-1.9544	-0.058	4	4	86.71	-1.7159	4	0.8278477147830944	0.8
G4	CNZKAJJIYLTZGR	CC(CC(C(CO)O)N)O	149.10519334	C6H15NO3	6	15	3.0	-1.5951	-0.436	4	4	86.71	-2.8511	4	0.4469344225756269	0.6666666666666666
G4	HFURFZMIKFXTLR	CC(CCN)(C(CO)O)O	149.10519334	C6H15NO3	6	15	3.0	-1.5738	-0.167	4	4	86.71	2.103	4	0.4457477442518813	0.6666666666666666
G4	QHDFUBNXRWEKPA	C(C(C(CC(CN)O)N)O)O	164.116092372	C6H16N2O3	6	16	3.0	-2.9196	-0.005	5	5	112.73	0.40571	5	1.138142886486138	0.8333333333333334
G4	MKUPVQXOTVFSFL	CC(C(CO)O)(C(CN)N)O	164.116092372	C6H16N2O3	6	16	3.0	-2.9934	0.156	5	5	112.73	-0.35887	5	1.13469134092018	0.8333333333333334
G4	ULRMEXOECDFRIS	C(C(CO)C(CO)N)O	135.089543276	C5H13NO3	5	13	3.0	-2.0954	0.16	4	4	86.71	-5.8969	4	0.9335362529916724	0.8
G4	VIHDBRMMNHIKEK	C(C(C(CO)CN)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.3077	-0.055	4	3	83.55	-3.0725	4	0.7936400061421582	0.8
G4	SFDRBUOVLMEECP	C(C(C(C(CO)O)N)O)O	151.084457896	C5H13NO4	5	13	4.0	-2.9762	0.341	5	5	106.94	-0.15097	5	1.4853630040352537	1.0
G4	HPGQGFIGUGXJLA	C(C(C(C(CO)O)N)N)O	150.100442308	C5H14N2O3	5	14	3.0	-3.374	0.265	5	5	112.73	-3.5437	5	1.5167913114513931	1.0
G4	FTKOBSLCBCCPIR	C(C(CCN)O)(CCO)=O	147.089543276	C6H13NO3	6	13	3.0	-1.5312	-0.379	4	3	83.55	-0.92192	4	0.3081163646445798	0.6666666666666666
G4	FAODPDIYGRCYOJ	C(C(CCO)(CCN)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.691	-0.274	4	3	83.55	-5.5574	4	0.3081163646445798	0.6666666666666666
G4	IQTOVPGJBSQRBR	C(C(CCO)(C(CN)N)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.1106	0.049	5	4	109.57	-5.1735	5	0.9970599613128788	0.8333333333333334
G4	JDSNRHGMASUEOR	CC(C(C(CCO)N)O)O	149.10519334	C6H15NO3	6	15	3.0	-1.5951	-0.436	4	4	86.71	-1.8335	4	0.4469344225756265	0.6666666666666666
G4	XSOKJTADOXOEAA	CC(C(CO)C(CO)N)O	149.10519334	C6H15NO3	6	15	3.0	-1.7361	-0.218	4	4	86.71	-4.9794	4	0.552622960784205	0.6666666666666666
G4	XJCLTOCBKFZUMY	C(C(CCO)(CCN)O)O	149.10519334	C6H15NO3	6	15	3.0	-1.4787	-0.059	4	4	86.71	-5.445	4	0.4480126114940939	0.6666666666666666
G4	WUHHDRYNIDMSRS	C(CC(C(C(CN)O)O)N)O	164.116092372	C6H16N2O3	6	16	3.0	-2.9196	-0.005	5	5	112.73	-1.4985	5	1.1381428864861378	0.8333333333333334
G4	SQRYSDSPVKRZDD	C(C(C(CO)C(CN)O)N)O	164.116092372	C6H16N2O3	6	16	3.0	-3.0606	0.213	5	5	112.73	-4.1883	5	1.2438314246947162	0.8333333333333334
