Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL
G5	C1C(COC(C=1CO)(CO)O)O	BSTRMEUWARSLNE	176.068473484	C7H12O5	7	12	5	-1.7389	0.195	5	4	90.15	0.31897	5	0.6032911378577875
G5	C=C1C(CO)(O)OCC(C1O)O	DIJJYIAWWYBXOS	176.068473484	C7H12O5	7	12	5	-1.586	-0.08	5	4	90.15	-6.3456	5	0.601026270615575
G5	C1C(CO)OC(C(C=1C=O)O)O	FRDOBDCAAWZSQE	174.05282342	C7H10O5	7	10	5	-1.8908	-0.151	5	3	86.99	-2.2707	5	0.46458156933201866
G5	C1C(O)OC(CO)C(C=1C=O)O	YOZJWBBOGOOHJA	174.05282342	C7H10O5	7	10	5	-1.8908	-0.151	5	3	86.99	-2.3496	5	0.46458156933201866
G5	C(C(C1C(O)OCC(C=1)O)O)=O	BTCFVZZSWZSQJD	174.05282342	C7H10O5	7	10	5	-1.8562	-0.151	5	3	86.99	-1.9477	5	0.46458156933201866
G5	C1(C(O)OCC(C1O)O)=CC=O	WLJQFNGANIHPIR	174.05282342	C7H10O5	7	10	5	-1.6749	-0.151	5	3	86.99	-6.9628	5	0.4611300237660609
G5	C1(COC(C(C=1)=O)O)C(CO)O	WZTNQZSUYRKKEL	174.05282342	C7H10O5	7	10	5	-1.5002	0.013	5	3	86.99	1.027	5	0.46339489100827336
G5	C(C1(C=C(CO)C(CO1)O)O)=O	JRZQBFQZZGLJSL	174.05282342	C7H10O5	7	10	5	-1.9512	-0.02	5	3	86.99	-1.6453	5	0.46339489100827336
G5	C=C1C(COC(CO)(C1)O)O	SRLUTNGGHNUNJQ	160.073558864	C7H12O4	7	12	4	-0.7339	-0.479	4	3	69.92	-5.3917	4	-0.05648901863658535
G5	C1C(CO)(O)OCC(C=1C)O	CNFHQUIUQPXZJP	160.073558864	C7H12O4	7	12	4	-0.8122	-0.312	4	3	69.92	0.48702	4	-0.05648901863658513
G5	C=C1C(C(C)(O)OCC1O)O	DTXPDYBGWCUQDL	160.073558864	C7H12O4	7	12	4	-0.6593	-0.587	4	3	69.92	-1.1131	4	-0.05875388587879771
G5	C=C1C(C(C)(C(CO1)O)O)O	ZVTCKZUGYJMDKN	160.073558864	C7H12O4	7	12	4	-0.8904	-0.82	4	3	69.92	-4.1105	4	-0.05875388587879771
G5	C1COC(C(C=1)=O)(C(CO)O)O	PIPXBJNNVJKIKB	174.05282342	C7H10O5	7	10	5	-1.6761	-0.11	5	3	86.99	1.5134	5	0.46339489100827336
G5	C1(C(C(C=C)(O)OCC1O)O)=O	CARDQEOOLISVBQ	174.05282342	C7H10O5	7	10	5	-1.3419	-0.385	5	3	86.99	-5.3142	5	0.46113002376606066
G5	C1C(C(CO)O)(OCC(C=1)=O)O	QPMRTMGXLZWTTE	174.05282342	C7H10O5	7	10	5	-1.6761	-0.11	5	3	86.99	1.7373	5	0.46339489100827336
G5	C1(COC(C(C1O)=C)(CO)O)=O	IDSGJTKOQLKZRZ	174.05282342	C7H10O5	7	10	5	-1.4423	-0.131	5	3	86.99	-1.5851	5	0.45994334544231535
G5	C1(CO)C(CO)(OCC(C=1)=O)O	GYUBROQTKUEAKY	174.05282342	C7H10O5	7	10	5	-1.5952	0.144	5	3	86.99	1.5714	5	0.46220821268452805
G5	C1C(C(CO)(OCC=1C=O)O)O	IFNGDVKALYDSHL	174.05282342	C7H10O5	7	10	5	-1.9512	-0.02	5	3	86.99	-2.0174	5	0.46339489100827336
G5	C=C1C(O)OC(CO)C(C1O)O	HNHZMXLLPVBFKL	176.068473484	C7H12O5	7	12	5	-1.5256	-0.211	5	4	90.15	-3.9188	5	0.6022129489393203
G5	C1C(C(CO)OC(C=1CO)O)O	WHKDBEQPTVLPMD	176.068473484	C7H12O5	7	12	5	-1.6785	0.064	5	4	90.15	-0.22274	5	0.6044778161815331
G5	C1C(C(OCC=1C(CO)=O)O)O	SYPBTQAQQKGRQG	174.05282342	C7H10O5	7	10	5	-1.6751	0.013	5	3	86.99	1.3729	5	0.46339489100827336
G5	C1(CO)CC(CO)(OCC=1)O	BTJYDSVMCQTTMN	160.073558864	C7H12O4	7	12	4	-0.8868	-0.204	4	3	69.92	-3.026	4	-0.054224151394372436
G5	C1C(CO)(O)OCCC=1CO	BTBNAKGOVHSEPI	160.073558864	C7H12O4	7	12	4	-0.8868	-0.204	4	3	69.92	-3.4751	4	-0.05422415139437277
G5	C1(CO)C(C(C)(OCC=1)O)O	NNUOPQUQRZLYLG	160.073558864	C7H12O4	7	12	4	-0.8122	-0.312	4	3	69.92	1.614	4	-0.05648901863658535
G5	C=C1C(C(CO)(CCO1)O)O	LFBQPHXSODDHRX	160.073558864	C7H12O4	7	12	4	-0.965	-0.712	4	3	69.92	-7.327	4	-0.05648901863658535
G5	C(C1C(C=CC(CO)(O1)O)O)=O	VBSMDPRJAZZUKE	174.05282342	C7H10O5	7	10	5	-2.0667	-0.274	5	3	86.99	-2.1715	5	0.46458156933201866
G5	C(C1C(C(C(C(O1)=C)O)O)O)=O	VBDFQPMEAACHMG	174.05282342	C7H10O5	7	10	5	-2.0027	-0.797	5	3	86.99	-7.0897	5	0.46231670208980596
G5	C1C(CO)(O)OCC(C=1CO)O	MYFISCHWRLXCGW	176.068473484	C7H12O5	7	12	5	-1.7389	0.195	5	4	90.15	0.29883	5	0.6032911378577873
G5	C=C1C(C(CO)(C(CO1)O)O)O	HBYBPVLAVFUJCG	176.068473484	C7H12O5	7	12	5	-1.8171	-0.313	5	4	90.15	-6.0197	5	0.601026270615575
G5	C1(CO)C(COC(C=1)O)O	IBHCQMSSMOVSDQ	146.0579088	C6H10O4	6	10	4	-1.0765	-0.065	4	3	69.92	0.097736	4	0.325610951894628
G5	C=C1C(C(O)OCC1O)O	SZJDOUKCXCJWDM	146.0579088	C6H10O4	6	10	4	-0.9236	-0.34	4	3	69.92	-2.9119	4	0.32334608465241577
G5	C(C1C(C=CC(O1)O)(CO)O)=O	PICMQBWGIIGCBX	174.05282342	C7H10O5	7	10	5	-2.033	-0.136	5	3	86.99	-2.06	5	0.46458156933201866
G5	C(C1C(CO)=CC(C(O1)O)O)=O	BZBFDMRCFZBWGI	174.05282342	C7H10O5	7	10	5	-1.8908	-0.151	5	3	86.99	-2.0699	5	0.46458156933201866
G5	C(C1C=C(CO)C(C(O1)O)O)=O	WQMFEZCVNLBTML	174.05282342	C7H10O5	7	10	5	-1.8908	-0.151	5	3	86.99	-2.0741	5	0.46458156933201866
G5	C1COC(C(C=1C(CO)=O)O)O	CDVDYQAKKJAAIW	174.05282342	C7H10O5	7	10	5	-1.6751	0.013	5	3	86.99	1.3615	5	0.46339489100827336
G5	C1C(O)OCC(C=1C(CO)=O)O	RZBPFGPCIGWHBC	174.05282342	C7H10O5	7	10	5	-1.6751	0.013	5	3	86.99	1.5999	5	0.46339489100827314
G5	C1(CO)C(C(OCC=1)O)O	BGLMVNUVJHDFBE	146.0579088	C6H10O4	6	10	4	-1.0765	-0.065	4	3	69.92	-0.14855	4	0.325610951894628
G5	C(C1C(C(C(C(O1)O)O)O)=C)=O	QGPSGDCBAZIGCC	174.05282342	C7H10O5	7	10	5	-1.7379	-0.426	5	3	86.99	-5.4265	5	0.4623167020898062
G5	C(C1C(C(C(C(O1)O)O)=C)O)=O	QLGLJILGFUXWJY	174.05282342	C7H10O5	7	10	5	-1.7379	-0.426	5	3	86.99	-5.2738	5	0.46231670208980596
G5	C1C(C(CO)O)OC(C(C=1)=O)O	CZIYCIYDPSVOQB	174.05282342	C7H10O5	7	10	5	-1.6157	-0.241	5	3	86.99	1.1122	5	0.46458156933201866
G5	C(C1(C=CC(C(CO)O1)O)O)=O	YXTQGUQDPXKGQR	174.05282342	C7H10O5	7	10	5	-2.0667	-0.274	5	3	86.99	-2.2455	5	0.46458156933201866
G5	C1C(C(CO)OC(C=1)(CO)O)O	NGRQNUIFTHTFEY	176.068473484	C7H12O5	7	12	5	-1.8544	-0.059	5	4	90.15	-0.11556	5	0.6044778161815331
G5	C=C1C(C(C(C(CO)O1)O)O)O	GUNAWUQZIVSTCQ	176.068473484	C7H12O5	7	12	5	-1.7904	-0.582	5	4	90.15	-7.7784	5	0.6022129489393203
G5	C(CO)=C1C(C(C(OC1)O)O)=O	HNNARCSYHXRBLG	174.05282342	C7H10O5	7	10	5	-1.3189	0.013	5	3	86.99	0.93189	5	0.45994334544231535
G5	C(C1C(C=C(C(O)O1)CO)O)=O	UJVAIENQTBIRBA	174.05282342	C7H10O5	7	10	5	-1.8908	-0.151	5	3	86.99	-2.0435	5	0.46458156933201866
G5	C(C1C(C(C(C(O1)O)=C)O)O)=O	RQMXEEKEGFUJLY	174.05282342	C7H10O5	7	10	5	-1.7379	-0.426	5	3	86.99	-5.6055	5	0.46231670208980596
G5	C(C1(C=CC(CO)(O)OC1)O)=O	BUUORBNYNVSCBD	174.05282342	C7H10O5	7	10	5	-2.0934	-0.0049999	5	3	86.99	-2.7053	5	0.46339489100827336
G5	C(C1(C(CO)=CC(O)OC1)O)=O	WHNINDHYAADOAI	174.05282342	C7H10O5	7	10	5	-1.9175	0.118	5	3	86.99	-1.7173	5	0.46339489100827336
G5	C(C1(C(OCC(C1O)O)=C)O)=O	ZQIMGFBHKZJXGV	174.05282342	C7H10O5	7	10	5	-2.0294	-0.528	5	3	86.99	-9.7764	5	0.46113002376606066
G5	C(C1(COC(C(C1O)O)=C)O)=O	CEUCJMOFCVWMOE	174.05282342	C7H10O5	7	10	5	-2.0294	-0.528	5	3	86.99	-6.3364	5	0.46113002376606066
G5	C(C1(C(C(C(O)OC1)O)=C)O)=O	MQPPZKOPWXGGIP	174.05282342	C7H10O5	7	10	5	-1.7646	-0.157	5	3	86.99	-4.6315	5	0.46113002376606066
G5	C=C1C(CO)(C(C(CO1)O)O)O	FIMVYKZURBMYQY	176.068473484	C7H12O5	7	12	5	-1.8171	-0.313	5	4	90.15	-7.699	5	0.6010262706155752
G5	C=C1C(COC(C1(CO)O)O)O	VRSFLWJTMXNVJR	176.068473484	C7H12O5	7	12	5	-1.5523	0.058	5	4	90.15	-2.5411	5	0.6010262706155748
G5	C1COC(C(C=1C=O)(CO)O)O	JIUCWXNPVFNRCE	174.05282342	C7H10O5	7	10	5	-1.9175	0.118	5	3	86.99	-1.9532	5	0.4633948910082729
G5	C1(CO)C(C(OCC=1)O)(CO)O	HBGIOXTXANMPEA	176.068473484	C7H12O5	7	12	5	-1.7052	0.333	5	4	90.15	0.19776	5	0.6032911378577878
G5	C(C1C=CC(C(O1)O)(CO)O)=O	DPSFCAOXZQNVDS	174.05282342	C7H10O5	7	10	5	-2.033	-0.136	5	3	86.99	-2.3575	5	0.46458156933201866
G5	C1(COC(C(C1(CO)O)=C)O)=O	VWOZTUHOEDVYBK	174.05282342	C7H10O5	7	10	5	-1.4086	0.007	5	3	86.99	-1.2717	5	0.45994334544231535
G5	C(C1(C(C(COC1O)O)=C)O)=O	WMCUOIWSTQAHNQ	174.05282342	C7H10O5	7	10	5	-1.7646	-0.157	5	3	86.99	-4.6053	5	0.46113002376606066
G5	C1(C(C(C(OC1)=C)(CO)O)O)=O	GPJWZFCLSYXCEF	174.05282342	C7H10O5	7	10	5	-1.6734	-0.364	5	3	86.99	-2.9892	5	0.45994334544231535
G5	C(CO)(C1(C=CC(O)OC1)O)=O	LKKATNLZTXJWAO	174.05282342	C7H10O5	7	10	5	-1.8173	0.028	5	3	86.99	1.9378	5	0.46339489100827336
G5	C(C1(C(CO)=CCOC1O)O)=O	XYAJOUHBVHEFEO	174.05282342	C7H10O5	7	10	5	-1.9175	0.118	5	3	86.99	-1.9444	5	0.46339489100827336
G5	C(C1(C(COC(C1O)O)=C)O)=O	LGXWLWJNSCURDY	174.05282342	C7H10O5	7	10	5	-1.7646	-0.157	5	3	86.99	-4.9135	5	0.46113002376606066
G5	C(C1(C(COC(C1O)=C)O)O)=O	OVRIUALNIBOLEX	174.05282342	C7H10O5	7	10	5	-2.0294	-0.528	5	3	86.99	-8.0715	5	0.46113002376606066
G5	C(C1(C(C(O)OCC1O)=C)O)=O	CFLIMNXJHPPLSQ	174.05282342	C7H10O5	7	10	5	-1.7646	-0.157	5	3	86.99	-6.4282	5	0.46113002376606066
G5	C(C1(C(C=CCO1)(CO)O)O)=O	UVZQMWFXUAJLMG	174.05282342	C7H10O5	7	10	5	-2.0934	-0.005	5	3	86.99	-2.2581	5	0.46339489100827314
G5	C1(C(C(O)OCC1(C=C)O)O)=O	RDMMYOTUNSINES	174.05282342	C7H10O5	7	10	5	-1.3082	-0.247	5	3	86.99	-3.4142	5	0.46113002376606044
G5	C1C(CO)(O)OCC(C=1C=O)O	DQHCGQXLLNRLJT	174.05282342	C7H10O5	7	10	5	-1.9512	-0.02	5	3	86.99	-1.8439	5	0.46339489100827314
G5	C1(C(OCC(C=1)=O)O)C(CO)O	RVZGINMTFXNKJW	174.05282342	C7H10O5	7	10	5	-1.5002	0.013	5	3	86.99	1.4904	5	0.46339489100827336
G5	C1(COC(C=CC1O)(CO)O)=O	BBMLZBDBZJYXSD	174.05282342	C7H10O5	7	10	5	-1.6188	-0.11	5	3	86.99	1.2377	5	0.45994334544231535
G5	C1C(C(CO)(OCC(C=1)=O)O)O	IRHLOAZOPGSCGP	174.05282342	C7H10O5	7	10	5	-1.6188	-0.11	5	3	86.99	1.6092	5	0.45994334544231535
G5	C1(COC(C(C(C1O)O)O)=C)=O	OIGASSKKFMZUSK	174.05282342	C7H10O5	7	10	5	-1.5548	-0.633	5	3	86.99	-2.9428	5	0.45767847820010243
G5	C1C(CO)OC(C(C(C=1)=O)O)O	AACUXSJNZKDYAC	174.05282342	C7H10O5	7	10	5	-1.5584	-0.241	5	3	86.99	1.1256	5	0.46113002376606066
G5	C1C(COC(C(C=1C=O)O)O)O	WJGCMBYMPXCLNM	174.05282342	C7H10O5	7	10	5	-1.7989	-0.151	5	3	86.99	-1.8833	5	0.46113002376606066
G5	C1C(O)OCC(C(C=1C=O)O)O	DJGVRSJPMBIPDD	174.05282342	C7H10O5	7	10	5	-1.7989	-0.151	5	3	86.99	-5.4441	5	0.46113002376606066
G5	C1(C(C(C(OCC1O)=C)O)O)=O	SYRXMRWXRTVUTA	174.05282342	C7H10O5	7	10	5	-1.5548	-0.633	5	3	86.99	-3.7072	5	0.45767847820010266
G5	C1C(CO)(O)OCC(C(C=1)=O)O	SZCVFRNMQFVXTR	174.05282342	C7H10O5	7	10	5	-1.6188	-0.11	5	3	86.99	1.4251	5	0.45994334544231513
G5	C1(COC(C(C(C1O)O)=C)O)=O	AAHJQXXPYSJWLR	174.05282342	C7H10O5	7	10	5	-1.29	-0.262	5	3	86.99	-1.5498	5	0.45767847820010266
G5	C1(COC(C(CO)=CC1O)O)=O	GKVLNMFBNUMVDU	174.05282342	C7H10O5	7	10	5	-1.4429	0.013	5	3	86.99	1.3724	5	0.45994334544231535
G5	C=C1C(O)OCC(C(C1O)O)O	JUTQHZBVXZBURL	176.068473484	C7H12O5	7	12	5	-1.4337	-0.211	5	4	90.15	-6.4298	5	0.5987614033733624
G5	C1C(C(COC(C=1CO)O)O)O	NZADCJJKTUXBGM	176.068473484	C7H12O5	7	12	5	-1.5866	0.064	5	4	90.15	-3.3566	5	0.6010262706155748
G5	C1C(O)OC(CO)C(C(C=1)=O)O	PXWWHMYUJXDTOA	174.05282342	C7H10O5	7	10	5	-1.5584	-0.241	5	3	86.99	0.95692	5	0.46113002376606066
G5	C1C(C(CO)OC(C(C=1)=O)O)O	VMCYMZLXWQBIFG	174.05282342	C7H10O5	7	10	5	-1.5584	-0.241	5	3	86.99	0.90959	5	0.46113002376606066
G5	C(C1(C=CC(C(CO1)O)O)O)=O	BWHUZPUAERCTPH	174.05282342	C7H10O5	7	10	5	-1.9748	-0.274	5	3	86.99	-5.3344	5	0.46113002376606066
G5	C1C(C(COC(C=1)(CO)O)O)O	MVVVEXUIAMUKKF	176.068473484	C7H12O5	7	12	5	-1.7625	-0.059	5	4	90.15	-3.4625	5	0.6010262706155748
G5	C=C1C(C(C(C(CO1)O)O)O)O	RCGWHWKUKRWPFA	176.068473484	C7H12O5	7	12	5	-1.6985	-0.582	5	4	90.15	-7.9502	5	0.5987614033733624
G5	C1C(C(C(OCC=1C=O)O)O)O	GRWIUBBADHNUCP	174.05282342	C7H10O5	7	10	5	-1.7989	-0.151	5	3	86.99	-2.1616	5	0.46113002376606044
G5	C1C(C(O)OCC(C=1)O)O	BMLISVLGEDSJGU	146.0579088	C6H10O4	6	10	4	-1.1001	-0.319	4	3	69.92	-0.36722	4	0.32334608465241577
G5	C1C(C(OCC(C=1)=O)O)(CO)O	QCYOTXSJYNHHKS	174.05282342	C7H10O5	7	10	5	-1.5851	0.028	5	3	86.99	1.4721	5	0.45994334544231513
G5	C(C1(COC(C=CC1O)O)O)=O	ZYFSKWCIJAJRAS	174.05282342	C7H10O5	7	10	5	-1.9411	-0.136	5	3	86.99	-1.8542	5	0.46113002376606066
G5	C(C1(C=CC(C(O)OC1)O)O)=O	OSFAKMGBKFXFLE	174.05282342	C7H10O5	7	10	5	-1.9411	-0.136	5	3	86.99	-2.0849	5	0.46113002376606066
G5	C1C(C(C(OCC=1)O)(CO)O)O	BOHHFNTZHAMJPW	176.068473484	C7H12O5	7	12	5	-1.7288	0.079	5	4	90.15	-0.043206	5	0.6010262706155748
G5	C(CO)(CC=C(CO)CO)=O	YOHHUHGOGDDRAF	160.073558864	C7H12O4	7	12	4	-0.6841	-0.091	4	3	77.76	-3.7771	4	0.07286996540195903
G5	C(CC(C(C(CO)O)=O)=C)(O)=O	JIIQPXZXQCENOR	174.05282342	C7H10O5	7	10	5	-1.0621	-0.348	5	3	94.83	-3.5669	5	-0.08688181286833871
G5	C1(CC(CO)=CC1(CO)O)=O	QSRAAJSMDGAKMN	158.0579088	C7H10O4	7	10	4	-1.2411	-0.124	4	3	77.76	-1.7316	4	0.2594873910078074
G5	C=C1C(C(C(C1CO)O)O)=O	GMOVEWONSYSQAP	158.0579088	C7H10O4	7	10	4	-1.1169	-0.45	4	3	77.76	-4.2212	4	0.3640977402979186
G5	C1C(C(C(C=1CCO)=O)O)O	QKVHYZJAAHJRPA	158.0579088	C7H10O4	7	10	4	-1.0101	-0.393	4	3	77.76	-0.65128	4	0.26067406933155246
G5	C1C(C(C(C=1C=O)CO)O)O	AMOLNHNXACSHOU	158.0579088	C7H10O4	7	10	4	-1.6258	-0.339	4	3	77.76	-2.6055	4	0.3675492858638759
G5	C(CC(C(C(CO)O)O)=C)(O)=O	RFSSZLJYVXJOTC	176.068473484	C7H12O5	7	12	5	-1.0309	-0.297	5	4	97.99	-2.7394	5	0.05420111230492144
G5	C(CC(CO)=CC(CO)O)(O)=O	MUWQZEQUVPNCHZ	176.068473484	C7H12O5	7	12	5	-1.0025	-0.022	5	4	97.99	-3.1255	5	0.05301443398117569
G5	CC1(C(C(C(C1O)O)O)O)O	JCTMUMCYGPUGDE	164.068473484	C6H12O5	6	12	5	-2.2525	0.0060001	5	5	101.15	1.6365	5	1.256187284451538
G5	C1C(C(C(C1O)O)O)O	DNVIZCLYSNCBKS	134.0579088	C5H10O4	5	10	4	-1.6984	-0.284	4	4	80.92	-0.13197	4	0.9807719657305918
G5	C1C(C(C(C(C1O)O)O)O)O	IMPKVMRTXBRHRB	164.068473484	C6H12O5	6	12	5	-2.2085	-0.155	5	5	101.15	-0.13197	5	1.2561872844515383
G5	C1C2(C(C(C(C2O)O1)O)O)O	JBXMTTJLRBXZGZ	162.05282342	C6H10O5	6	10	5	-2.5329	0.032	5	4	90.15	0.22481	5	1.256170745013517
G5	CC(CC(C(C(CO)O)O)O)O	SXNGYWLMPFNJNX	180.099773612	C7H16O5	7	16	5	-1.7647	-0.231	5	5	101.15	-3.1752	5	0.6943729794463932
G5	CC(C(C(C)O)(C(CO)O)O)O	NKTZJOJBRLIMBA	180.099773612	C7H16O5	7	16	5	-1.8385	-0.07	5	5	101.15	-0.67615	5	0.6909214338804353
G5	CC(C(C(C(C(C)O)O)O)O)O	LLOQNANXXVZMIF	180.099773612	C7H16O5	7	16	5	-1.8598	-0.339	5	5	101.15	-1.1353	5	0.6921081122041806
G5	CC(C1C(C(C(O)O1)O)O)O	AFNUZVCFKQUDBJ	164.068473484	C6H12O5	6	12	5	-1.7514	-0.256	5	4	90.15	-3.5175	5	0.8060310407658023
G5	C1C(C(C)O)(C(C(O)O1)O)O	RKMNPLIQYZPIMY	164.068473484	C6H12O5	6	12	5	-1.7781	0.013	5	4	90.15	-0.10154	5	0.8048443624420573
G5	C(C(O)OCC(CO)O)=O	LUWSQCNYBHGBRY	150.05282342	C5H10O5	5	10	5	-2.4561	0.209	5	3	86.99	-3.0647	5	0.8626955277601202
G5	C(C(C=O)(CC(CO)O)O)=O	VPIOWDKXIUCSRM	162.05282342	C6H10O5	6	10	5	-2.5273	-0.014	5	3	94.83	-7.8567	5	0.7943070996310865
G5	C(C1(C)C(C(C(O1)O)O)O)=O	DACMNMFDKJYJBA	162.05282342	C6H10O5	6	10	5	-2.025	-0.202	5	3	86.99	-4.2993	5	0.6649481155925424
G5	CC1(CO)C(C(C(O)O1)O)O	SWPABIIETZXBBQ	164.068473484	C6H12O5	6	12	5	-1.8127	0.013	5	4	90.15	-4.3753	5	0.8048443624420573
G5	CC1C(C(C(O)O1)O)O	MKMRBXQLEMYZOY	134.0579088	C5H10O4	5	10	4	-1.184	-0.385	4	3	69.92	-0.33951	4	0.5271641764788976
G5	C(C1(C(C(C(C)O1)O)O)O)=O	HEXPIAGDXMIKCU	162.05282342	C6H10O5	6	10	5	-2.0587	-0.34	5	3	86.99	-2.1095	5	0.6649481155925424
G5	C1C(C)(C(C(C(O)O1)O)O)O	KTJJIINUJWBLBI	164.068473484	C6H12O5	6	12	5	-1.7208	0.013	5	4	90.15	2.2722	5	0.8013928168760989
G5	CC1(C(O)OCC(C1O)O)O	TURHWGIFSUIQNC	164.068473484	C6H12O5	6	12	5	-1.7208	0.013	5	4	90.15	-1.5517	5	0.8013928168760991
G5	CC1C(C(C(C(O)O1)O)O)O	SHZGCJCMOBCMKK	164.068473484	C6H12O5	6	12	5	-1.6941	-0.256	5	4	90.15	0.38132	5	0.8025794951998444
G5	C(C(CO)CC(C(CO)O)O)=O	VGJCHPSNJDVLCC	178.084123548	C7H14O5	7	14	5	-2.0229	-0.12	5	4	97.99	-6.6275	5	0.6624301380476697
G5	C(C(C(CCCO)O)O)O	RLMXGBGAZRVYIX	150.089208928	C6H14O4	6	14	4	-1.1022	-0.252	4	4	80.92	-7.3358	4	0.41777098240170085
G5	C(CCC(C(CO)O)O)(O)=O	WIPFUNOPERMBGL	164.068473484	C6H12O5	6	12	5	-1.4518	-0.234	5	4	97.99	-2.8437	5	0.2568325258076577
G5	C(C(C(C(CCCO)O)O)=O)=O	URXSALIVVWZZJH	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-8.5322	5	0.41565867466583134
G5	C(C(C(C(C)C(CO)O)O)=O)=O	IKGCXWSZVSDSOI	176.068473484	C7H12O5	7	12	5	-2.1492	-0.279	5	3	94.83	-0.76261	5	0.519082345632197
G5	C(C(C(CO)=O)(C(CO)C)O)=O	AWXLRFCLBYYHRG	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	-1.9444	5	0.5178956673084517
G5	C(C(C(C(C(CO)C)O)=O)O)=O	YCCNFYFRTXDKIQ	176.068473484	C7H12O5	7	12	5	-2.1492	-0.279	5	3	94.83	-3.7002	5	0.519082345632197
G5	C(CO)(C(C(C)C(CO)O)O)=O	GTIJLPSEBVHGLJ	178.084123548	C7H14O5	7	14	5	-1.9369	-0.064	5	4	97.99	2.4645	5	0.658978592481711
G5	C(C(CC)O)(C(CO)O)=O	BBTQRFXHPXOELT	148.073558864	C6H12O4	6	12	4	-1.2285	-0.411	4	3	77.76	-1.1639	4	0.2744231899862284
G5	C(C(C(C)C(CO)O)O)=O	BORWMUXMMOITCP	148.073558864	C6H12O4	6	12	4	-1.5506	-0.357	4	3	77.76	-1.9766	4	0.38129840651855207
G5	C(C(C(CO)(C(CO)C)O)=O)=O	ZLGYGTJZZZJWOO	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	-2.8349	5	0.5178956673084517
G5	C(CO)(C(CO)(CC)O)=O	FFZXJZQNXQHASQ	148.073558864	C6H12O4	6	12	4	-1.2072	-0.142	4	3	77.76	2.1177	4	0.2732365116624831
G5	C(C(C(C=O)O)O)(C(CC)O)=O	QUHHRICOJXFTRD	176.068473484	C7H12O5	7	12	5	-2.0082	-0.497	5	3	94.83	-3.3797	5	0.41339380742361886
G5	C(C(C)C(C(C=O)O)O)(O)=O	XMUMOFQXWISQBU	162.05282342	C6H10O5	6	10	5	-1.9002	-0.339	5	3	94.83	-1.1592	5	0.22035994992450855
G5	C(C(CO)CC(C=O)O)(O)=O	HGVOCPDYJRFEKF	162.05282342	C6H10O5	6	10	5	-1.8051	-0.231	5	3	94.83	-7.3255	5	0.22262481716672125
G5	C1C(C2C(C(C(O)O2)O)O1)O	VIKRZCAKOWKMAS	162.05282342	C6H10O5	6	10	5	-1.9745	-0.23	5	3	79.15	-0.4375	5	0.8025629557618232
G5	C1C(C(C(C(CO1)O)O)O)O	LCIHASAGSYKLPC	164.068473484	C6H12O5	6	12	5	-2.1784	0.065	5	4	90.15	-5.5716	5	1.0591986827097952
G5	C1C(C(C(C=1)O)O)O	KBWMTQSUESXJSN	116.047344116	C5H8O3	5	8	3	-1.1217	-0.455	3	3	60.69	-0.60075	3	0.5027252335069085
G5	C(C1C2(CC(C(C2)(O1)O)O)O)=O	LGEAXVGTCFOLOJ	174.05282342	C7H10O5	7	10	5	-2.0539	-0.535	5	3	86.99	-2.5091	5	0.4786335290413059
G5	C(C1C2(CC(C(C2)(O)O1)O)O)O	QJNGIIWGZHXIPL	176.068473484	C7H12O5	7	12	5	-1.8416	-0.32	5	4	90.15	-0.72026	5	0.61852977589082
G5	C1(C(CC2(C(O)OCC12)O)O)=O	JIWWTBOFYBKRSM	174.05282342	C7H10O5	7	10	5	-1.601	-0.284	5	3	86.99	1.3486	5	0.5808705216839263
G5	C(C1(CC2(C(C1CO2)O)O)O)=O	BNOYJYFZPIRHRP	174.05282342	C7H10O5	7	10	5	-2.1093	-0.317	5	3	86.99	-2.8597	5	0.5843220672498842
G5	C1C2(CC(C(C2CO)O)(O)O1)O	BDDUVDKYQBAXBI	176.068473484	C7H12O5	7	12	5	-1.897	-0.102	5	4	90.15	0.70738	5	0.7242183140993984
G5	C1C2C(C(CC2(CO)O)(O)O1)O	MLUDVMIZEHHHPK	176.068473484	C7H12O5	7	12	5	-1.897	-0.102	5	4	90.15	-2.7622	5	0.7242183140993984
G5	C1C2(CC(C(C2)(O)O1)O)O	JBFPLUAYANTFLW	146.0579088	C6H10O4	6	10	4	-1.2396	-0.449	4	3	69.92	0.9707	4	0.33966291160391526
G5	C1(C(C2C(O)OC(C2O)C1)O)=O	VUKSUGZBXJIRGY	174.05282342	C7H10O5	7	10	5	-1.5743	-0.553	5	3	86.99	0.7194	5	0.5820572000076718
G5	C(C1(CC2C(C1C(O)O2)O)O)=O	JYFUUKJZMPGVJL	174.05282342	C7H10O5	7	10	5	-2.0489	-0.448	5	3	86.99	-2.765	5	0.5855087455736295
G5	C(C1(C2C(C(CC2O)O1)O)O)=O	GPKDNPOOJXOZBU	174.05282342	C7H10O5	7	10	5	-2.0826	-0.586	5	3	86.99	-1.5035	5	0.5855087455736295
